Pars,Direction,Thres,Age0,Thres0
C_Hosp,0.1,171.58015249229808,50,171.0311260682563
C_Hosp,0.1,172.33393998469606,51,171.78313448100522
C_Hosp,0.1,173.1499594912211,52,172.610270250285
C_Hosp,0.1,173.41200215345177,53,172.77969113702434
C_Hosp,0.1,173.89086319917544,54,173.30462455226507
C_Hosp,0.1,174.15897550033873,55,173.5253227168548
C_Hosp,0.1,174.2595017082304,56,173.70217129076556
C_Hosp,0.1,174.22032473492698,57,173.65344893166244
C_Hosp,0.1,174.23074545234692,58,173.6398577470193
C_Hosp,0.1,173.85282383043244,59,173.16481261400816
C_Hosp,0.1,173.2600053221103,60,172.58297595479468
C_Hosp,0.1,172.38745215767665,61,171.6602730725117
C_Hosp,0.1,171.43961702837152,62,170.78871748159665
C_Hosp,0.1,170.4347857794938,63,169.73658307254794
C_Hosp,0.1,169.20755951802937,64,168.42911091338607
C_Hosp,0.1,167.83875134628255,65,167.03193675845267
C_Hosp,0.1,166.3340637473451,66,165.61484485740556
C_Hosp,0.1,164.25253871865772,67,163.5422427320645
C_Hosp,0.1,162.28589861460864,68,161.51971096639232
C_Hosp,0.1,160.11660741157382,69,159.29882503563675
C_Hosp,0.1,157.2842572874306,70,156.44814319829976
C_Hosp,0.1,154.27180231370036,71,153.39010798510293
C_Hosp,0.1,151.2791193915458,72,150.39683040632127
C_Hosp,0.1,147.8995412066451,73,146.97432916542536
C_Hosp,0.1,144.29467974513386,74,143.42239237372803
C_Hosp,0.1,140.60066063582485,75,139.64275965169548
C_Hosp,0.1,136.59052389632456,76,135.6063877451984
C_Hosp,0.1,132.35335336148967,77,131.39450774285785
C_Hosp,0.1,127.82257908245143,78,126.85639759656755
C_Hosp,0.1,122.95644466035017,79,122.00649408921034
C_Hosp,0.1,118.37438158870981,80,117.43365290482643
C_Hosp,0.1,113.23143451724104,81,112.27882325210854
C_Hosp,0.1,108.08343479892993,82,107.08603516687933
C_Hosp,0.1,102.78629125139983,83,101.8796496494559
C_Hosp,0.1,97.5767287029976,84,96.6788667038418
C_Hosp,0.1,92.62261652401514,85,91.6865854190117
C_Hosp,0.1,87.56340236528831,86,86.69973435991194
C_Hosp,0.1,82.56873795450875,87,81.64400195769682
C_Hosp,0.1,77.6135892343357,88,76.72364492165799
C_Hosp,0.1,72.64775165676059,89,71.79088718278268
C_Hosp,0.1,67.69772394593969,90,66.83328497384414
C_Hosp,0.1,62.89129771333491,91,62.12364711367884
C_Hosp,0.1,58.190576453329285,92,57.37467104248408
C_Hosp,0.1,53.31952295555296,93,52.62398503203453
C_Hosp,0.1,48.71086776458902,94,48.045959814785725
C_Hosp,0.1,43.87796565013256,95,43.27791947306649
C_Hosp,0.1,38.4548142609455,96,37.96859103017796
C_Hosp,0.1,32.18765372137382,97,31.751386514734207
C_Hosp,0.1,24.7318811550253,98,24.397191555032595
C_Hosp,0.1,14.619602303902983,99,14.41232560897542
C_Hosp,-0.1,170.47274527096326,50,171.0311260682563
C_Hosp,-0.1,171.2496102808854,51,171.78313448100522
C_Hosp,-0.1,172.0064037518931,52,172.610270250285
C_Hosp,-0.1,172.14328267712983,53,172.77969113702434
C_Hosp,-0.1,172.65332438734785,54,173.30462455226507
C_Hosp,-0.1,172.88187312319315,55,173.5253227168548
C_Hosp,-0.1,173.0754764381362,56,173.70217129076556
C_Hosp,-0.1,173.1203306774198,57,173.65344893166244
C_Hosp,-0.1,173.0228039661386,58,173.6398577470193
C_Hosp,-0.1,172.4644920966383,59,173.16481261400816
C_Hosp,-0.1,171.8514081493249,60,172.58297595479468
C_Hosp,-0.1,170.97922569489882,61,171.6602730725117
C_Hosp,-0.1,170.0957221446049,62,170.78871748159665
C_Hosp,-0.1,169.0453738896195,63,169.73658307254794
C_Hosp,-0.1,167.75612861045306,64,168.42911091338607
C_Hosp,-0.1,166.3384679065436,65,167.03193675845267
C_Hosp,-0.1,164.8650405450489,66,165.61484485740556
C_Hosp,-0.1,162.83204530364736,67,163.5422427320645
C_Hosp,-0.1,160.74934244173585,68,161.51971096639232
C_Hosp,-0.1,158.50526286321016,69,159.29882503563675
C_Hosp,-0.1,155.61519439513907,70,156.44814319829976
C_Hosp,-0.1,152.5046954304048,71,153.39010798510293
C_Hosp,-0.1,149.46689779438384,72,150.39683040632127
C_Hosp,-0.1,146.06433734751758,73,146.97432916542536
C_Hosp,-0.1,142.5302347095743,74,143.42239237372803
C_Hosp,-0.1,138.71043417023856,75,139.64275965169548
C_Hosp,-0.1,134.67664138154117,76,135.6063877451984
C_Hosp,-0.1,130.50723598681788,77,131.39450774285785
C_Hosp,-0.1,125.96716167343517,78,126.85639759656755
C_Hosp,-0.1,121.08214204231857,79,122.00649408921034
C_Hosp,-0.1,116.52937335199817,80,117.43365290482643
C_Hosp,-0.1,111.33662916209157,81,112.27882325210854
C_Hosp,-0.1,106.13304933087036,82,107.08603516687933
C_Hosp,-0.1,100.93635952567263,83,101.8796496494559
C_Hosp,-0.1,95.79137025020583,84,96.6788667038418
C_Hosp,-0.1,90.77828320764053,85,91.6865854190117
C_Hosp,-0.1,85.73286901473513,86,86.69973435991194
C_Hosp,-0.1,80.7344813554968,87,81.64400195769682
C_Hosp,-0.1,75.79378954933429,88,76.72364492165799
C_Hosp,-0.1,70.96593693820363,89,71.79088718278268
C_Hosp,-0.1,66.06185352956263,90,66.83328497384414
C_Hosp,-0.1,61.310447469349526,91,62.12364711367884
C_Hosp,-0.1,56.62396403585334,92,57.37467104248408
C_Hosp,-0.1,51.976696494395824,93,52.62398503203453
C_Hosp,-0.1,47.381247225738875,94,48.045959814785725
C_Hosp,-0.1,42.705815294747026,95,43.27791947306649
C_Hosp,-0.1,37.435800654162705,96,37.96859103017796
C_Hosp,-0.1,31.328193841309606,97,31.751386514734207
C_Hosp,-0.1,24.06154313378414,98,24.397191555032595
C_Hosp,-0.1,14.204245923960663,99,14.41232560897542
C_GP_NonPHN,0.1,171.71176689823122,50,171.0311260682563
C_GP_NonPHN,0.1,172.49064551885067,51,171.78313448100522
C_GP_NonPHN,0.1,173.34043499161118,52,172.610270250285
C_GP_NonPHN,0.1,173.49657122020852,53,172.77969113702434
C_GP_NonPHN,0.1,174.03536489002158,54,173.30462455226507
