Age0,Arm,Pars,Direction,Thres20,Thres30,Thres20_0,Thres30_0
70,RZV_2d,Hosp,Q025,153.09859894252696,223.39616068661294,156.2053605736321,226.5029223177181
70,RZV_2d,Hosp,Q975,161.21654914370632,231.5141108877923,156.2053605736321,226.5029223177181
70,RZV_2d,PHN,Q025,155.82345530942752,226.1210170535135,156.2053605736321,226.5029223177181
70,RZV_2d,PHN,Q975,156.68371406109782,226.9812758051838,156.2053605736321,226.5029223177181
70,RZV_2d,Mor,Q025,155.69277293574984,225.73392431464663,156.2053605736321,226.5029223177181
70,RZV_2d,Mor,Q975,156.78563645949308,227.37347017135681,156.2053605736321,226.5029223177181
70,RZV_2d,Q_HZ,Q025,141.86838704600547,204.9974620262781,156.2053605736321,226.5029223177181
70,RZV_2d,Q_HZ,Q975,173.6609589191137,252.68631983594048,156.2053605736321,226.5029223177181
70,RZV_2d,C_GP_NonPHN,Q025,156.1398243829697,226.43738612705567,156.2053605736321,226.5029223177181
70,RZV_2d,C_GP_NonPHN,Q975,156.27218433439106,226.569746078477,156.2053605736321,226.5029223177181
70,RZV_2d,C_GP_PHN,Q025,156.07527064793055,226.37283239201653,156.2053605736321,226.5029223177181
70,RZV_2d,C_GP_PHN,Q975,156.33233445927448,226.62989620336046,156.2053605736321,226.5029223177181
70,RZV_2d,C_Hosp,Q025,155.79476762332956,226.09232936741554,156.2053605736321,226.5029223177181
70,RZV_2d,C_Hosp,Q975,156.62019566412968,226.91775740821566,156.2053605736321,226.5029223177181
75,RZV_2d,VE,Q025,93.55307771586946,135.18278346954577,139.32246083796943,201.34733277721298
75,RZV_2d,VE,Q975,169.32415507064383,244.63814443456036,139.32246083796943,201.34733277721298
75,RZV_2d,Inc,Q025,128.32848556273288,185.47415439027577,139.32246083796943,201.34733277721298
75,RZV_2d,Inc,Q975,151.36017803210055,218.72435164986382,139.32246083796943,201.34733277721298
75,RZV_2d,Hosp,Q025,135.93307383575348,197.95794577499703,139.32246083796943,201.34733277721298
75,RZV_2d,Hosp,Q975,144.76809278136807,206.79296472061162,139.32246083796943,201.34733277721298
75,RZV_2d,PHN,Q025,138.97219032727,200.99706226651355,139.32246083796943,201.34733277721298
75,RZV_2d,PHN,Q975,139.7615477504437,201.78641968968725,139.32246083796943,201.34733277721298
75,RZV_2d,Mor,Q025,138.81511736578796,200.58619671510996,139.32246083796943,201.34733277721298
75,RZV_2d,Mor,Q975,139.90259026222543,202.2176670317423,139.32246083796943,201.34733277721298
75,RZV_2d,Q_HZ,Q025,125.70051929686957,180.9144204655632,139.32246083796943,201.34733277721298
75,RZV_2d,Q_HZ,Q975,156.03459149296387,226.41552875970464,139.32246083796943,201.34733277721298
75,RZV_2d,C_GP_NonPHN,Q025,139.26775984312908,201.29263178237264,139.32246083796943,201.34733277721298
75,RZV_2d,C_GP_NonPHN,Q975,139.37823652702824,201.4031084662718,139.32246083796943,201.34733277721298
75,RZV_2d,C_GP_PHN,Q025,139.20349918022978,201.22837111947334,139.32246083796943,201.34733277721298
75,RZV_2d,C_GP_PHN,Q975,139.43857301071608,201.46344494995964,139.32246083796943,201.34733277721298
75,RZV_2d,C_Hosp,Q025,138.85893825557815,200.8838101948217,139.32246083796943,201.34733277721298
75,RZV_2d,C_Hosp,Q975,139.79124474122847,201.81611668047202,139.32246083796943,201.34733277721298
80,RZV_2d,VE,Q025,78.13749788947133,112.38158931169329,116.98011512711851,168.27778337824753
80,RZV_2d,VE,Q975,140.57714094830496,202.19407517657737,116.98011512711851,168.27778337824753
80,RZV_2d,Inc,Q025,107.8550210923349,155.16908392406856,116.98011512711851,168.27778337824753
80,RZV_2d,Inc,Q975,127.04310995476564,182.73164126412922,116.98011512711851,168.27778337824753
80,RZV_2d,Hosp,Q025,113.41652044475403,164.71418869588305,116.98011512711851,168.27778337824753
80,RZV_2d,Hosp,Q975,122.67220385885948,173.9698721099885,116.98011512711851,168.27778337824753
80,RZV_2d,PHN,Q025,116.69462373540486,167.99229198653387,116.98011512711851,168.27778337824753
80,RZV_2d,PHN,Q975,117.34287985932491,168.64054811045392,116.98011512711851,168.27778337824753
80,RZV_2d,Mor,Q025,116.46459593800013,167.50437730814588,116.98011512711851,168.27778337824753
80,RZV_2d,Mor,Q975,117.57688465364966,169.1730867657349,116.98011512711851,168.27778337824753
80,RZV_2d,Q_HZ,Q025,104.6358676036904,149.76141209310538,116.98011512711851,168.27778337824753
80,RZV_2d,Q_HZ,Q975,132.22776932013872,191.14926466777786,116.98011512711851,168.27778337824753
80,RZV_2d,C_GP_NonPHN,Q025,116.93754896788283,168.23521721901184,116.98011512711851,168.27778337824753
80,RZV_2d,C_GP_NonPHN,Q975,117.02351757105737,168.32118582218638,116.98011512711851,168.27778337824753
80,RZV_2d,C_GP_PHN,Q025,116.8834243767779,168.1810926279069,116.98011512711851,168.27778337824753
80,RZV_2d,C_GP_PHN,Q975,117.07448984683809,168.3721580979671,116.98011512711851,168.27778337824753
80,RZV_2d,C_Hosp,Q025,116.468298549775,167.765966800904,116.98011512711851,168.27778337824753
80,RZV_2d,C_Hosp,Q975,117.50528957593842,168.80295782706742,116.98011512711851,168.27778337824753
85,RZV_2d,VE,Q025,60.588547186272734,86.6433466153488,91.49046512488627,130.8505637542481
85,RZV_2d,VE,Q975,109.1374995492711,156.0821375921917,91.49046512488627,130.8505637542481
85,RZV_2d,Inc,Q025,84.47167477798756,120.83157253657417,91.49046512488627,130.8505637542481
85,RZV_2d,Inc,Q975,99.44876880891894,142.2112782927125,91.49046512488627,130.8505637542481
85,RZV_2d,Hosp,Q025,87.97724600433254,127.33734463369439,91.49046512488627,130.8505637542481
85,RZV_2d,Hosp,Q975,97.03459343076815,136.39469206013,91.49046512488627,130.8505637542481
85,RZV_2d,PHN,Q025,91.27869552528412,130.63879415464595,91.49046512488627,130.8505637542481
85,RZV_2d,PHN,Q975,91.75367426686668,131.11377289622854,91.49046512488627,130.8505637542481
85,RZV_2d,Mor,Q025,90.97812891456365,130.08192890590604,91.49046512488627,130.8505637542481
85,RZV_2d,Mor,Q975,92.10678458471473,131.77520097752546,91.49046512488627,130.8505637542481
85,RZV_2d,Q_HZ,Q025,81.14048526468824,115.32559396395106,91.49046512488627,130.8505637542481
85,RZV_2d,Q_HZ,Q975,104.47012362783585,150.32005150867246,91.49046512488627,130.8505637542481
85,RZV_2d,C_GP_NonPHN,Q025,91.45980500344709,130.81990363280894,91.49046512488627,130.8505637542481
85,RZV_2d,C_GP_NonPHN,Q975,91.52172761663596,130.88182624599781,91.49046512488627,130.8505637542481
85,RZV_2d,C_GP_PHN,Q025,91.42219429250525,130.78229292186708,91.49046512488627,130.8505637542481
85,RZV_2d,C_GP_PHN,Q975,91.55710066808231,130.91719929744417,91.49046512488627,130.8505637542481
85,RZV_2d,C_Hosp,Q025,90.95421453965793,130.31431316901978,91.49046512488627,130.8505637542481
85,RZV_2d,C_Hosp,Q975,92.04875885015505,131.4088574795169,91.49046512488627,130.8505637542481
90,RZV_2d,VE,Q025,43.72442942669676,62.16832774840177,66.67442640028298,94.80358062036754
90,RZV_2d,VE,Q975,79.20605716090056,112.62165802681645,66.67442640028298,94.80358062036754
90,RZV_2d,Inc,Q025,61.42119984499039,87.34831858971003,66.67442640028298,94.80358062036754
90,RZV_2d,Inc,Q975,72.37042493865921,102.88699288597326,66.67442640028298,94.80358062036754
90,RZV_2d,Hosp,Q025,63.614455989661835,91.74361020974638,66.67442640028298,94.80358062036754
90,RZV_2d,Hosp,Q975,71.39171887554872,99.52087309563328,66.67442640028298,94.80358062036754
90,RZV_2d,PHN,Q025,66.52054903751115,94.64970325759569,66.67442640028298,94.80358062036754
90,RZV_2d,PHN,Q975,66.87512133386,95.00427555394454,66.67442640028298,94.80358062036754
90,RZV_2d,Mor,Q025,66.31488124991925,94.26416786437187,66.67442640028298,94.80358062036754
90,RZV_2d,Mor,Q975,67.13795148505223,95.49899076117576,66.67442640028298,94.80358062036754
90,RZV_2d,Q_HZ,Q025,58.44711475521259,82.46261315276195,66.67442640028298,94.80358062036754
90,RZV_2d,Q_HZ,Q975,77.163424862027,110.53707831298354,66.67442640028298,94.80358062036754
90,RZV_2d,C_GP_NonPHN,Q025,66.65362500853077,94.78277922861531,66.67442640028298,94.80358062036754
90,RZV_2d,C_GP_NonPHN,Q975,66.6956364708082,94.82479069089274,66.67442640028298,94.80358062036754
90,RZV_2d,C_GP_PHN,Q025,66.63080896129135,94.7599631813759,66.67442640028298,94.80358062036754
90,RZV_2d,C_GP_PHN,Q975,66.71699907207652,94.84615329216106,66.67442640028298,94.80358062036754
90,RZV_2d,C_Hosp,Q025,66.17558862931676,94.3047428494013,66.67442640028298,94.80358062036754
90,RZV_2d,C_Hosp,Q975,67.20858223717266,95.33773645725721,66.67442640028298,94.80358062036754
95,RZV_2d,VE,Q025,28.06816291939885,39.75692357840656,43.21638390650607,61.21385197769525
95,RZV_2d,VE,Q975,51.26973119338638,72.62110391706108,43.21638390650607,61.21385197769525
95,RZV_2d,Inc,Q025,39.78040144072576,56.35280810018435,43.21638390650607,61.21385197769525
95,RZV_2d,Inc,Q975,46.971985468233505,66.52711027495623,43.21638390650607,61.21385197769525
95,RZV_2d,Hosp,Q025,40.96053706418366,58.958005135372844,43.21638390650607,61.21385197769525
95,RZV_2d,Hosp,Q975,46.57851359318005,64.57598166436924,43.21638390650607,61.21385197769525
95,RZV_2d,PHN,Q025,43.10426878901662,61.101736860205804,43.21638390650607,61.21385197769525
95,RZV_2d,PHN,Q975,43.373122999666414,61.370591070855596,43.21638390650607,61.21385197769525
95,RZV_2d,Mor,Q025,43.07916524440173,61.00798922680664,43.21638390650607,61.21385197769525
95,RZV_2d,Mor,Q975,43.393288623078064,61.479253862998185,43.21638390650607,61.21385197769525
95,RZV_2d,Q_HZ,Q025,37.352980931646634,52.418747515406096,43.21638390650607,61.21385197769525
95,RZV_2d,Q_HZ,Q975,50.71690887141789,72.46463942506298,43.21638390650607,61.21385197769525
95,RZV_2d,C_GP_NonPHN,Q025,43.20348697051754,61.20095504170672,43.21638390650607,61.21385197769525
95,RZV_2d,C_GP_NonPHN,Q975,43.229534224770056,61.22700229595924,43.21638390650607,61.21385197769525
95,RZV_2d,C_GP_PHN,Q025,43.19130010042299,61.188768171612175,43.21638390650607,61.21385197769525
95,RZV_2d,C_GP_PHN,Q975,43.240866880940025,61.23833495212921,43.21638390650607,61.21385197769525
95,RZV_2d,C_Hosp,Q025,42.8304942905291,60.827962361718285,43.21638390650607,61.21385197769525
95,RZV_2d,C_Hosp,Q975,43.634361360048466,61.63182943123765,43.21638390650607,61.21385197769525
