Age0,Arm,Pars,Direction,Thres20,Thres30,Thres20_0,Thres30_0
70,RZV_2d,Q_HZ,Q025,103.37014964826912,149.6186416161687,113.1175755670049,164.2397804942724
70,RZV_2d,Q_HZ,Q975,125.80859266026528,183.27630613416295,113.1175755670049,164.2397804942724
70,RZV_2d,C_GP_NonPHN,Q025,113.06408652970688,164.18629145697437,113.1175755670049,164.2397804942724
70,RZV_2d,C_GP_NonPHN,Q975,113.16903206414291,164.29123699141041,113.1175755670049,164.2397804942724
70,RZV_2d,C_GP_PHN,Q025,113.02192831993645,164.14413324720394,113.1175755670049,164.2397804942724
70,RZV_2d,C_GP_PHN,Q975,113.21166276061489,164.3338676878824,113.1175755670049,164.2397804942724
70,RZV_2d,C_Hosp,Q025,112.85968497377299,163.98188990104046,113.1175755670049,164.2397804942724
70,RZV_2d,C_Hosp,Q975,113.35649563958218,164.47870056684968,113.1175755670049,164.2397804942724
75,RZV_2d,VE,Q025,72.02839434970764,104.16496790682538,107.63285212690758,155.67894318575628
75,RZV_2d,VE,Q975,130.0929848284093,188.1222853283137,107.63285212690758,155.67894318575628
75,RZV_2d,Inc,Q025,99.07360058209512,143.30783063938244,107.63285212690758,155.67894318575628
75,RZV_2d,Inc,Q975,116.97000718293312,169.17201552180612,107.63285212690758,155.67894318575628
75,RZV_2d,Hosp,Q025,105.18626875444441,153.2323598132931,107.63285212690758,155.67894318575628
75,RZV_2d,Hosp,Q975,111.57931880063254,159.62540985948124,107.63285212690758,155.67894318575628
75,RZV_2d,PHN,Q025,107.35549484669522,155.40158590554393,107.63285212690758,155.67894318575628
75,RZV_2d,PHN,Q975,107.97974708455314,156.02583814340184,107.63285212690758,155.67894318575628
75,RZV_2d,Mor,Q025,107.32510743359012,155.21725503638058,107.63285212690758,155.67894318575628
75,RZV_2d,Mor,Q975,107.98185338836264,156.20252688372315,107.63285212690758,155.67894318575628
75,RZV_2d,Q_HZ,Q025,97.6106343119653,140.6456164633429,107.63285212690758,155.67894318575628
75,RZV_2d,Q_HZ,Q975,120.74570663252008,175.34822494417506,107.63285212690758,155.67894318575628
75,RZV_2d,C_GP_NonPHN,Q025,107.58562220536952,155.6317132642182,107.63285212690758,155.67894318575628
75,RZV_2d,C_GP_NonPHN,Q975,107.67828734962268,155.72437840847138,107.63285212690758,155.67894318575628
75,RZV_2d,C_GP_PHN,Q025,107.53831377456184,155.58440483341056,107.63285212690758,155.67894318575628
75,RZV_2d,C_GP_PHN,Q975,107.72584851241103,155.77193957125974,107.63285212690758,155.67894318575628
75,RZV_2d,C_Hosp,Q025,107.30011540086522,155.34620645971393,107.63285212690758,155.67894318575628
75,RZV_2d,C_Hosp,Q975,107.93813171820672,155.98422277705544,107.63285212690758,155.67894318575628
80,RZV_2d,VE,Q025,63.75568789139801,91.72290760688145,95.79153221161825,137.8358368851391
80,RZV_2d,VE,Q975,114.79911604343113,165.1665886123463,95.79153221161825,137.8358368851391
80,RZV_2d,Inc,Q025,88.270779582042593,127.02619539043397,95.79153221161825,137.8358368851391
80,RZV_2d,Inc,Q975,104.06393454469388,149.72395435487473,95.79153221161825,137.8358368851391
80,RZV_2d,Hosp,Q025,92.95741282071843,135.00171749423924,95.79153221161825,137.8358368851391
80,RZV_2d,Hosp,Q975,100.33343151678761,142.37773619030844,95.79153221161825,137.8358368851391
80,RZV_2d,PHN,Q025,95.55240594575037,137.5967106192712,95.79153221161825,137.8358368851391
80,RZV_2d,PHN,Q975,96.09534928526615,138.139653958787,95.79153221161825,137.8358368851391
80,RZV_2d,Mor,Q025,95.44122622875344,137.310292170793,95.79153221161825,137.8358368851391
80,RZV_2d,Mor,Q975,96.19397912380802,138.43960698565797,95.79153221161825,137.8358368851391
80,RZV_2d,Q_HZ,Q025,86.11477985613298,123.32070835191118,95.79153221161825,137.8358368851391
80,RZV_2d,Q_HZ,Q975,108.40797935290531,156.76050759706968,95.79153221161825,137.8358368851391
80,RZV_2d,C_GP_NonPHN,Q025,95.75288533403537,137.7971900075562,95.79153221161825,137.8358368851391
80,RZV_2d,C_GP_NonPHN,Q975,95.82871053910722,137.87301521262805,95.79153221161825,137.8358368851391
80,RZV_2d,C_GP_PHN,Q025,95.70987910316411,137.75418377668495,95.79153221161825,137.8358368851391
80,RZV_2d,C_GP_PHN,Q975,95.8718535178706,137.91615819139145,95.79153221161825,137.8358368851391
80,RZV_2d,C_Hosp,Q025,95.37654862702058,137.4208533005414,95.79153221161825,137.8358368851391
80,RZV_2d,C_Hosp,Q975,96.17110571957977,138.2154103931006,95.79153221161825,137.8358368851391
85,RZV_2d,VE,Q025,52.0479458937263,74.40919060194186,78.8062344159054,112.6770355261194
85,RZV_2d,VE,Q975,93.9069056772756,134.26255396621448,78.8062344159054,112.6770355261194
85,RZV_2d,Inc,Q025,72.73647579030545,104.01327873621528,78.8062344159054,112.6770355261194
85,RZV_2d,Inc,Q975,85.69766864201816,122.51396601753522,78.8062344159054,112.6770355261194
85,RZV_2d,Hosp,Q025,75.78833575315245,109.65913686336646,78.8062344159054,112.6770355261194
85,RZV_2d,Hosp,Q975,83.58256593365849,117.45336704387249,78.8062344159054,112.6770355261194
85,RZV_2d,PHN,Q025,78.62100303099248,112.49180414120649,78.8062344159054,112.6770355261194
85,RZV_2d,PHN,Q975,79.03539926661671,112.90620037683071,78.8062344159054,112.6770355261194
85,RZV_2d,Mor,Q025,78.41713023825186,112.09327951315788,78.8062344159054,112.6770355261194
85,RZV_2d,Mor,Q975,79.2720972636534,113.37595003774118,78.8062344159054,112.6770355261194
85,RZV_2d,Q_HZ,Q025,70.23618887757787,99.82196721862812,78.8062344159054,112.6770355261194
85,RZV_2d,Q_HZ,Q975,90.16204073087752,129.7107449985776,78.8062344159054,112.6770355261194
85,RZV_2d,C_GP_NonPHN,Q025,78.7771559234776,112.6479570336916,78.8062344159054,112.6770355261194
85,RZV_2d,C_GP_NonPHN,Q975,78.83420794913711,112.70500905935111,78.8062344159054,112.6770355261194
85,RZV_2d,C_GP_PHN,Q025,78.7459246073466,112.6167257175606,78.8062344159054,112.6770355261194
85,RZV_2d,C_GP_PHN,Q975,78.86556054194007,112.73636165215407,78.8062344159054,112.6770355261194
85,RZV_2d,C_Hosp,Q025,78.33120369186042,112.20200480207444,78.8062344159054,112.6770355261194
85,RZV_2d,C_Hosp,Q975,79.24286573637346,113.11366684658746,78.8062344159054,112.6770355261194
90,RZV_2d,VE,Q025,39.29122934121616,55.823141272586206,59.99788432978282,85.24600695666474
90,RZV_2d,VE,Q975,71.26090646155647,101.24835896461616,59.99788432978282,85.24600695666474
90,RZV_2d,Inc,Q025,55.25514276306391,78.51942011080709,59.99788432978282,85.24600695666474
90,RZV_2d,Inc,Q975,65.13745367529087,92.53521476434277,59.99788432978282,85.24600695666474
90,RZV_2d,Hosp,Q025,57.215708538501005,82.46383116538293,59.99788432978282,85.24600695666474
90,RZV_2d,Hosp,Q975,64.29219735481621,89.54031998169812,59.99788432978282,85.24600695666474
90,RZV_2d,PHN,Q025,59.858210130421256,85.10633275730316,59.99788432978282,85.24600695666474
90,RZV_2d,PHN,Q975,60.17962762788912,85.42775025477104,59.99788432978282,85.24600695666474
90,RZV_2d,Mor,Q025,59.699465930192716,84.79829918364234,59.99788432978282,85.24600695666474
90,RZV_2d,Mor,Q975,60.38260547974956,85.82319204192495,59.99788432978282,85.24600695666474
90,RZV_2d,Q_HZ,Q025,52.84742267428656,74.52031447342034,59.99788432978282,85.24600695666474
90,RZV_2d,Q_HZ,Q975,69.34949022886451,99.27341580528727,59.99788432978282,85.24600695666474
90,RZV_2d,C_GP_NonPHN,Q025,59.977379481207386,85.2255021080893,59.99788432978282,85.24600695666474
90,RZV_2d,C_GP_NonPHN,Q975,60.017610010694945,85.26573263757686,59.99788432978282,85.24600695666474
90,RZV_2d,C_GP_PHN,Q025,59.95791234880795,85.20603497568987,59.99788432978282,85.24600695666474
90,RZV_2d,C_GP_PHN,Q975,60.03720434816522,85.28532697504713,59.99788432978282,85.24600695666474
90,RZV_2d,C_Hosp,Q025,59.51470047047047,84.76282309735238,59.99788432978282,85.24600695666474
90,RZV_2d,C_Hosp,Q975,60.446817635355586,85.69494026223751,59.99788432978282,85.24600695666474
95,RZV_2d,VE,Q025,26.360827977862513,37.303419641148,40.60268981885558,57.45751051618072
95,RZV_2d,VE,Q975,48.172836846159,68.17022637816392,40.60268981885558,57.45751051618072
95,RZV_2d,Inc,Q025,37.37167151337218,52.89055573492919,40.60268981885558,57.45751051618072
95,RZV_2d,Inc,Q975,44.13738677744154,62.45374192666757,40.60268981885558,57.45751051618072
95,RZV_2d,Hosp,Q025,38.45104741581627,55.3058681131414,40.60268981885558,57.45751051618072
95,RZV_2d,Hosp,Q975,43.811428210050764,60.666248907375895,40.60268981885558,57.45751051618072
95,RZV_2d,PHN,Q025,40.4960310557484,57.35085175307353,40.60268981885558,57.45751051618072
95,RZV_2d,PHN,Q975,40.75146630248625,57.60628699981139,40.60268981885558,57.45751051618072
95,RZV_2d,Mor,Q025,40.480190122772,57.27372922348879,40.60268981885558,57.45751051618072
95,RZV_2d,Mor,Q975,40.76061864721187,57.694444689687494,40.60268981885558,57.45751051618072
95,RZV_2d,Q_HZ,Q025,35.2280896515373,49.3956102652033,40.60268981885558,57.45751051618072
95,RZV_2d,Q_HZ,Q975,47.675554923300524,68.06680817284813,40.60268981885558,57.45751051618072
95,RZV_2d,C_GP_NonPHN,Q025,40.5894577646401,57.44427846196523,40.60268981885558,57.45751051618072
95,RZV_2d,C_GP_NonPHN,Q975,40.61541906571182,57.47023976303695,40.60268981885558,57.45751051618072
95,RZV_2d,C_GP_PHN,Q025,40.57881923390714,57.43363993123227,40.60268981885558,57.45751051618072
95,RZV_2d,C_GP_PHN,Q975,40.62617106286902,57.48099176019415,40.60268981885558,57.45751051618072
95,RZV_2d,C_Hosp,Q025,40.20491873923873,57.05973943656386,40.60268981885558,57.45751051618072
95,RZV_2d,C_Hosp,Q975,40.969359174762296,57.82417987208743,40.60268981885558,57.45751051618072
