Pars,Direction,Thres,Age0,Thres0
C_Hosp,0.1,91.03648210490789,50,90.83587647344312
C_Hosp,0.1,93.20592193230719,51,92.99570241128782
C_Hosp,0.1,95.2720790277871,52,95.04866471430068
C_Hosp,0.1,97.31207625759373,53,97.0898367788082
C_Hosp,0.1,99.22468279041134,54,98.9734583155988
C_Hosp,0.1,101.10538262930726,55,100.82917011385254
C_Hosp,0.1,102.89066371112261,56,102.6135880595206
C_Hosp,0.1,104.73572267466977,57,104.45132758867368
C_Hosp,0.1,106.19957822035437,58,105.89269594387207
C_Hosp,0.1,107.62317857852277,59,107.28909875725626
C_Hosp,0.1,108.98568517082508,60,108.65688634244215
C_Hosp,0.1,110.16859379503875,61,109.8103617518662
C_Hosp,0.1,111.07984886272936,62,110.723787562117
C_Hosp,0.1,111.94489725036101,63,111.58225553963507
C_Hosp,0.1,112.84883434270989,64,112.42941217213013
C_Hosp,0.1,113.51519655021899,65,113.10063265207296
C_Hosp,0.1,113.99450178654259,66,113.57818741982447
C_Hosp,0.1,114.2676963173615,67,113.82832852726861
C_Hosp,0.1,114.43859268825736,68,113.95912478758498
C_Hosp,0.1,114.33571152201893,69,113.81352254182136
C_Hosp,0.1,113.94716290887251,70,113.38470387776817
C_Hosp,0.1,113.33121215556395,71,112.76601068675996
C_Hosp,0.1,112.4425101507342,72,111.87572245907694
C_Hosp,0.1,111.53592759103417,73,110.9155918658137
C_Hosp,0.1,110.10104591398277,74,109.46255618892003
C_Hosp,0.1,108.49485794674086,75,107.80752195622931
C_Hosp,0.1,106.57440908230944,76,105.89065114964622
C_Hosp,0.1,104.51813325633803,77,103.77679577687161
C_Hosp,0.1,102.10214231529106,78,101.34741866002092
C_Hosp,0.1,99.48831571354135,79,98.75684757563256
C_Hosp,0.1,96.57600749161435,80,95.81358608684843
C_Hosp,0.1,93.45336391308372,81,92.62191266531251
C_Hosp,0.1,90.08481960339907,82,89.25330163667073
C_Hosp,0.1,86.7565132990524,83,85.93787035299366
C_Hosp,0.1,83.154696790201,84,82.35318309206495
C_Hosp,0.1,79.55158104780713,85,78.75911950082192
C_Hosp,0.1,75.70167296937419,86,74.91301486112359
C_Hosp,0.1,72.14665950361696,87,71.33414110970858
C_Hosp,0.1,68.43315858197697,88,67.62892546570077
C_Hosp,0.1,64.68303605218082,89,63.887603285162015
C_Hosp,0.1,60.739493233424795,90,60.00900591402794
C_Hosp,0.1,56.80816677314978,91,56.04661963038377
C_Hosp,0.1,52.96641390846772,92,52.25516285543878
C_Hosp,0.1,49.28501246963668,93,48.602353290512724
C_Hosp,0.1,45.250352171501746,94,44.627795195956885
C_Hosp,0.1,41.00725480299673,95,40.468914087215445
C_Hosp,0.1,36.33734140446313,96,35.8495147854751
C_Hosp,0.1,30.771389008028336,97,30.323075266986166
C_Hosp,0.1,23.905062577569407,98,23.589917579503133
C_Hosp,0.1,14.343446324459364,99,14.144340355276658
C_Hosp,-0.1,90.62932810958486,50,90.83587647344312
C_Hosp,-0.1,92.78179502551399,51,92.99570241128782
C_Hosp,-0.1,94.83462645569207,52,95.04866471430068
C_Hosp,-0.1,96.8522380614342,53,97.0898367788082
C_Hosp,-0.1,98.74952765545032,54,98.9734583155988
C_Hosp,-0.1,100.54344975356037,55,100.82917011385254
C_Hosp,-0.1,102.35306400133732,56,102.6135880595206
C_Hosp,-0.1,104.17089897545611,57,104.45132758867368
C_Hosp,-0.1,105.57335725238784,58,105.89269594387207
C_Hosp,-0.1,106.97021599432009,59,107.28909875725626
C_Hosp,-0.1,108.33209497665223,60,108.65688634244215
C_Hosp,-0.1,109.46764031422603,61,109.8103617518662
C_Hosp,-0.1,110.37446819080104,62,110.723787562117
C_Hosp,-0.1,111.20503542247957,63,111.58225553963507
C_Hosp,-0.1,112.04597133306937,64,112.42941217213013
C_Hosp,-0.1,112.69566531088489,65,113.10063265207296
C_Hosp,-0.1,113.129593722197,66,113.57818741982447
C_Hosp,-0.1,113.37390406362596,67,113.82832852726861
C_Hosp,-0.1,113.4747841739109,68,113.95912478758498
C_Hosp,-0.1,113.2775672290817,69,113.81352254182136
C_Hosp,-0.1,112.83405137343136,70,113.38470387776817
C_Hosp,-0.1,112.17558527006076,71,112.76601068675996
C_Hosp,-0.1,111.27599297830717,72,111.87572245907694
C_Hosp,-0.1,110.311731078192,73,110.9155918658137
C_Hosp,-0.1,108.84053896767483,74,109.46255618892003
C_Hosp,-0.1,107.16051580577627,75,107.80752195622931
C_Hosp,-0.1,105.24663631146056,76,105.89065114964622
C_Hosp,-0.1,103.05728936580407,77,103.77679577687161
C_Hosp,-0.1,100.63827598989324,78,101.34741866002092
C_Hosp,-0.1,98.02475022661793,79,98.75684757563256
C_Hosp,-0.1,95.06618456299768,80,95.81358608684843
C_Hosp,-0.1,91.87538781059665,81,92.62191266531251
C_Hosp,-0.1,88.51575683803242,82,89.25330163667073
C_Hosp,-0.1,85.10515892285446,83,85.93787035299366
C_Hosp,-0.1,81.56621277982075,84,82.35318309206495
C_Hosp,-0.1,77.98552921687187,85,78.75911950082192
C_Hosp,-0.1,74.14418744018451,86,74.91301486112359
C_Hosp,-0.1,70.54307176242287,87,71.33414110970858
C_Hosp,-0.1,66.81683999410652,88,67.62892546570077
C_Hosp,-0.1,63.06815513483179,89,63.887603285162015
C_Hosp,-0.1,59.26813208681824,90,60.00900591402794
C_Hosp,-0.1,55.36815136091545,91,56.04661963038377
C_Hosp,-0.1,51.56210593988821,92,52.25516285543878
C_Hosp,-0.1,47.928100964878766,93,48.602353290512724
C_Hosp,-0.1,44.029672628040814,94,44.627795195956885
C_Hosp,-0.1,39.881510095032496,95,40.468914087215445
C_Hosp,-0.1,35.34656222798746,96,35.8495147854751
C_Hosp,-0.1,29.892507267650085,97,30.323075266986166
C_Hosp,-0.1,23.269968113251593,98,23.589917579503133
C_Hosp,-0.1,13.924833905629043,99,14.144340355276658
C_GP_NonPHN,0.1,91.24854498493899,50,90.83587647344312
C_GP_NonPHN,0.1,93.42069545950915,51,92.99570241128782
C_GP_NonPHN,0.1,95.47441425504383,52,95.04866471430068
C_GP_NonPHN,0.1,97.52932881216633,53,97.0898367788082
C_GP_NonPHN,0.1,99.39359513606044,54,98.9734583155988
C_GP_NonPHN,0.1,101.28729450941755,55,100.82917011385254
C_GP_NonPHN,0.1,103.06127228060778,56,102.6135880595206
C_GP_NonPHN,0.1,104.89461884432174,57,104.45132758867368
C_GP_NonPHN,0.1,106.34321419340154,58,105.89269594387207
C_GP_NonPHN,0.1,107.73706335456285,59,107.28909875725626
C_GP_NonPHN,0.1,109.11204552539544,60,108.65688634244215
C_GP_NonPHN,0.1,110.28740531702373,61,109.8103617518662
C_GP_NonPHN,0.1,111.1748338900675,62,110.723787562117
C_GP_NonPHN,0.1,112.03388950708924,63,111.58225553963507
C_GP_NonPHN,0.1,112.87769116703302,64,112.42941217213013
C_GP_NonPHN,0.1,113.53074179380246,65,113.10063265207296
C_GP_NonPHN,0.1,114.01068135225293,66,113.57818741982447
C_GP_NonPHN,0.1,114.2502077568077,67,113.82832852726861
C_GP_NonPHN,0.1,114.3927913374266,68,113.95912478758498
C_GP_NonPHN,0.1,114.25168216204892,69,113.81352254182136
C_GP_NonPHN,0.1,113.8085759165977,70,113.38470387776817
C_GP_NonPHN,0.1,113.17584793165497,71,112.76601068675996
