Scenario,Age0,Arm,Index,A,M,L,U
Vac_50,50,RZV_1d,N0,1,1,1,1
Vac_50,50,RZV_1d,Year0,2024,2024,2024,2024
Vac_50,50,RZV_1d,Year_Life,33.81155077716378,33.811538286647455,33.811314987809155,33.811813619633874
Vac_50,50,RZV_1d,Year_Immunised,20.077368307089927,19.90887695709167,13.20466755211442,27.29684712070388
Vac_50,50,RZV_1d,Risk_HZ,0.1056117415587963,0.10716307760190955,0.049724088163423726,0.1577080979915732
Vac_50,50,RZV_1d,Risk_Hosp,0.0036523491843358977,0.0037307090041314634,0.0016455810200819423,0.005448629010984905
Vac_50,50,RZV_1d,Risk_PHN,0.007339844135871063,0.00748052244421876,0.003450329211721564,0.010824858018854518
Vac_50,50,RZV_1d,Risk_Death,7.349979220198799e-5,7.551007528650513e-5,3.234138835978748e-5,1.0881692722371987e-4
Vac_50,50,RZV_1d,Q_Life,26.508974608388062,26.508965885394332,26.508812973934155,26.509155460219738
Vac_50,50,RZV_1d,Q_HZ,-0.01408907162227001,-0.014430340367029428,-0.021228339015174534,-0.0065870650751053035
Vac_50,50,RZV_1d,Q_HZ_Norm,-0.004994163369491767,-0.005071397573850047,-0.007576855207213366,-0.0023565086707474266
Vac_50,50,RZV_1d,Q_All,26.477656140974407,26.477309448159097,26.470412403085255,26.485316342758253
Vac_50,50,RZV_1d,Q_HZ_d,-0.006155549626505246,-0.0062453884403548664,-0.009349875616714276,-0.0029238024539027904
Vac_50,50,RZV_1d,Q_HZ_Norm_d,-0.0023296585554661415,-0.002351046354567404,-0.0035834004033366016,-0.0011063335482320823
Vac_50,50,RZV_1d,Q_Life_d,15.575408345573123,15.575406470687074,15.57536375539126,15.575457567973576
Vac_50,50,RZV_1d,Q_All_d,15.56925279594662,15.569164283106652,15.566011955149085,15.572538521064498
Vac_50,50,RZV_1d,C_Hosp,15.428929334289956,15.774845043612391,6.882700850651725,22.924450114508932
Vac_50,50,RZV_1d,C_GP_NonPHN,12.094787473398116,12.251477766945605,5.710250212626312,18.120307834018003
Vac_50,50,RZV_1d,C_GP_PHN,4.035646045990185,4.107175112508143,1.882767958797844,5.94926397962388
Vac_50,50,RZV_1d,C_GP,16.1304335193883,16.404604530198057,7.6258301472633505,24.05275477252506
Vac_50,50,RZV_1d,C_Med,31.559362853678255,32.1852697237124,14.757834162546514,46.8058382242259
Vac_50,50,RZV_1d,C_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,C_VacRZV,85,85,85,85
Vac_50,50,RZV_1d,C_Vac,85,85,85,85
Vac_50,50,RZV_1d,C_All,116.55936285367825,117.1852697237124,99.75783416254652,131.80583822422594
Vac_50,50,RZV_1d,C_Hosp_d,4.97440733008567,5.069000022801955,2.2473287385722722,7.459912128667279
Vac_50,50,RZV_1d,C_GP_NonPHN_d,5.604498601482151,5.63755563650194,2.699202972034274,8.46595707592808
Vac_50,50,RZV_1d,C_GP_PHN_d,1.6513077040868074,1.6730033935922266,0.7744265785232781,2.465428344350067
Vac_50,50,RZV_1d,C_GP_d,7.255806305568958,7.31687420188557,3.485792365125931,10.93965480445849
Vac_50,50,RZV_1d,C_Med_d,12.230213635654628,12.40675954939687,5.787711517835439,18.364731454624984
Vac_50,50,RZV_1d,C_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,C_VacRZV_d,85,85,85,85
Vac_50,50,RZV_1d,C_Vac_d,85,85,85,85
Vac_50,50,RZV_1d,C_All_d,97.23021363565464,97.40675954939687,90.78771151783545,103.36473145462499
Vac_50,50,RZV_1d,N_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,N_VacRZV,1,1,1,1
Vac_50,50,RZV_1d,N_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,N_VacRZV_d,1,1,1,1
Vac_50,50,RZV_2d,N0,1,1,1,1
Vac_50,50,RZV_2d,Year0,2024,2024,2024,2024
Vac_50,50,RZV_2d,Year_Life,33.81165577038439,33.81165350408675,33.81140243189071,33.811889689504966
Vac_50,50,RZV_2d,Year_Immunised,23.794897529705604,23.860779226701883,17.064242685147295,29.70277894668257
Vac_50,50,RZV_2d,Risk_HZ,0.07832665088209156,0.07789227865425687,0.031248390818184694,0.13116235986203348
Vac_50,50,RZV_2d,Risk_Hosp,0.002849067182329858,0.0028666130710153425,0.001055625599657485,0.004773750396285596
Vac_50,50,RZV_2d,Risk_PHN,0.005551820341902522,0.005550834167926091,0.00218432968338896,0.00921230691679638
Vac_50,50,RZV_2d,Risk_Death,5.82669316732677e-5,5.874451340194932e-5,2.117277082371529e-5,9.793599281299245e-5
Vac_50,50,RZV_2d,Q_Life,26.509047422709738,26.50904603923859,26.50887406495103,26.50920822569833
Vac_50,50,RZV_2d,Q_HZ,-0.010520259608437095,-0.010543028070641725,-0.01781492528290312,-0.004133893985831198
Vac_50,50,RZV_2d,Q_HZ_Norm,-0.0036847821978569168,-0.0036715155494380608,-0.006236015853076989,-0.0014773465588720455
Vac_50,50,RZV_2d,Q_All,26.481296724981636,26.481268678715765,26.473861798824448,26.487841414785652
Vac_50,50,RZV_2d,Q_HZ_d,-0.004481210766128071,-0.004456315045408249,-0.007614896906064036,-0.001814370623435835
Vac_50,50,RZV_2d,Q_HZ_Norm_d,-0.0016732403947111486,-0.0016550548427578652,-0.002844137502820589,-6.842457244103188e-4
Vac_50,50,RZV_2d,Q_Life_d,15.575428781625316,15.575428820867637,15.575381753475481,15.575471911807666
Vac_50,50,RZV_2d,Q_All_d,15.570947570859188,15.570971305879649,15.567770755087889,15.57365723171989
Vac_50,50,RZV_2d,C_Hosp,12.074627347345062,12.116273777122018,4.38776438077584,20.26459365799795
Vac_50,50,RZV_2d,C_GP_NonPHN,8.935073822481584,8.875932677141371,3.5505226361533397,15.023723450075975
