Pars,Direction,Thres,Age0,Thres0
C_Hosp,0.1,108.38785201109079,50,108.15217176472694
C_Hosp,0.1,110.93910676061557,51,110.68998453845487
C_Hosp,0.1,113.3911659867071,52,113.11814174230932
C_Hosp,0.1,115.86542251962732,53,115.6024174390848
C_Hosp,0.1,118.26030013759558,54,117.95319807682706
C_Hosp,0.1,120.43244789095922,55,120.11324452997688
C_Hosp,0.1,122.34805045328943,56,122.04021378515955
C_Hosp,0.1,124.22334501206399,57,123.92831883110634
C_Hosp,0.1,125.9145353303588,58,125.57770258075521
C_Hosp,0.1,127.5999690396253,59,127.21686362176632
C_Hosp,0.1,128.94011197553462,60,128.52870242106928
C_Hosp,0.1,130.23411089786765,61,129.8507398899188
C_Hosp,0.1,131.3240988681682,62,130.88668161412178
C_Hosp,0.1,132.33154757961125,63,131.878480648084
C_Hosp,0.1,133.09345476653118,64,132.61489170631378
C_Hosp,0.1,133.69213284304053,65,133.17523245639228
C_Hosp,0.1,134.17430565074199,66,133.64641516932716
C_Hosp,0.1,134.46768233787077,67,133.91548169151952
C_Hosp,0.1,134.45080201202467,68,133.89981968815977
C_Hosp,0.1,134.27643886188642,69,133.6752240838158
C_Hosp,0.1,133.8084909288659,70,133.1860344684082
C_Hosp,0.1,133.1279602611715,71,132.45666264809816
C_Hosp,0.1,132.05786950281188,72,131.3743623613091
C_Hosp,0.1,130.78656183940637,73,130.06611750558088
C_Hosp,0.1,129.1243751537701,74,128.3763898804915
C_Hosp,0.1,127.26719384124502,75,126.50845373709703
C_Hosp,0.1,124.94424220074968,76,124.15389811109057
C_Hosp,0.1,122.32479356537513,77,121.48487884166593
C_Hosp,0.1,119.37007829216067,78,118.5370547699454
C_Hosp,0.1,116.30503722137315,79,115.45262007996169
C_Hosp,0.1,112.84748472755653,80,111.9746832351816
C_Hosp,0.1,109.37363309935333,81,108.46427287656883
C_Hosp,0.1,105.51567765703007,82,104.54730098921715
C_Hosp,0.1,101.36100657425314,83,100.40136242370505
C_Hosp,0.1,97.18231379301228,84,96.21681505484167
C_Hosp,0.1,92.95761903692036,85,92.01104142406307
C_Hosp,0.1,88.58756537341787,86,87.63430694914902
C_Hosp,0.1,84.19542349360114,87,83.24596692839631
C_Hosp,0.1,79.74712111170618,88,78.82279129544519
C_Hosp,0.1,75.39364544657423,89,74.49111541754444
C_Hosp,0.1,70.7598926343031,90,69.8960011580512
C_Hosp,0.1,66.39442505791855,91,65.53751028701197
C_Hosp,0.1,61.89695797864107,92,61.09401833756746
C_Hosp,0.1,57.407904848487725,93,56.66193191782465
C_Hosp,0.1,52.86191119131169,94,52.14951985441547
C_Hosp,0.1,47.8543936954876,95,47.23333247113237
C_Hosp,0.1,42.446820195518114,96,41.83728271860657
C_Hosp,0.1,35.95286513905222,97,35.49434293444514
C_Hosp,0.1,27.887061155390892,98,27.506746082868926
C_Hosp,0.1,16.727676104321226,99,16.504195517556482
C_Hosp,-0.1,107.92632767766213,50,108.15217176472694
C_Hosp,-0.1,110.44612582931711,51,110.68998453845487
C_Hosp,-0.1,112.84511749791155,52,113.11814174230932
C_Hosp,-0.1,115.34759244704478,53,115.6024174390848
C_Hosp,-0.1,117.67383139744146,54,117.95319807682706
C_Hosp,-0.1,119.8147961334171,55,120.11324452997688
C_Hosp,-0.1,121.71318109764998,56,122.04021378515955
C_Hosp,-0.1,123.5961038992459,57,123.92831883110634
C_Hosp,-0.1,125.22644996268959,58,125.57770258075521
C_Hosp,-0.1,126.83757846631423,59,127.21686362176632
C_Hosp,-0.1,128.13387466152642,60,128.52870242106928
C_Hosp,-0.1,129.44108987165524,61,129.8507398899188
C_Hosp,-0.1,130.45308813738302,62,130.88668161412178
C_Hosp,-0.1,131.43900166409148,63,131.878480648084
C_Hosp,-0.1,132.13838893037502,64,132.61489170631378
C_Hosp,-0.1,132.66929063483695,65,133.17523245639228
C_Hosp,-0.1,133.1171655395317,66,133.64641516932716
C_Hosp,-0.1,133.35488612581617,67,133.91548169151952
C_Hosp,-0.1,133.36086878836272,68,133.89981968815977
C_Hosp,-0.1,133.08240168502323,69,133.6752240838158
C_Hosp,-0.1,132.58218741610358,70,133.1860344684082
C_Hosp,-0.1,131.80477705575947,71,132.45666264809816
C_Hosp,-0.1,130.69414194096066,72,131.3743623613091
C_Hosp,-0.1,129.34745949839404,73,130.06611750558088
C_Hosp,-0.1,127.64962801408637,74,128.3763898804915
C_Hosp,-0.1,125.72224844033448,75,126.50845373709703
C_Hosp,-0.1,123.33089817500077,76,124.15389811109057
C_Hosp,-0.1,120.66248228604303,77,121.48487884166593
C_Hosp,-0.1,117.67103895365797,78,118.5370547699454
C_Hosp,-0.1,114.57404747850036,79,115.45262007996169
C_Hosp,-0.1,111.1273533836358,80,111.9746832351816
C_Hosp,-0.1,107.55532156792765,81,108.46427287656883
C_Hosp,-0.1,103.71734546787118,82,104.54730098921715
C_Hosp,-0.1,99.48414973809305,83,100.40136242370505
C_Hosp,-0.1,95.29761381451183,84,96.21681505484167
C_Hosp,-0.1,91.07173508014017,85,92.01104142406307
C_Hosp,-0.1,86.70570427972208,86,87.63430694914902
C_Hosp,-0.1,82.30539979436887,87,83.24596692839631
C_Hosp,-0.1,77.94150666285057,88,78.82279129544519
C_Hosp,-0.1,73.54927335605481,89,74.49111541754444
C_Hosp,-0.1,69.00978067180006,90,69.8960011580512
C_Hosp,-0.1,64.67672259931042,91,65.53751028701197
C_Hosp,-0.1,60.313983037467395,92,61.09401833756746
C_Hosp,-0.1,55.87512197617592,93,56.66193191782465
C_Hosp,-0.1,51.465058883876154,94,52.14951985441547
C_Hosp,-0.1,46.59630734895856,95,47.23333247113237
C_Hosp,-0.1,41.21557787700897,96,41.83728271860657
C_Hosp,-0.1,35.00657211415531,97,35.49434293444514
C_Hosp,-0.1,27.119074837169777,98,27.506746082868926
C_Hosp,-0.1,16.280328841931482,99,16.504195517556482
C_GP_NonPHN,0.1,108.65287893853395,50,108.15217176472694
C_GP_NonPHN,0.1,111.20460980174953,51,110.68998453845487
C_GP_NonPHN,0.1,113.63823244552368,52,113.11814174230932
C_GP_NonPHN,0.1,116.10625816322931,53,115.6024174390848
C_GP_NonPHN,0.1,118.47826396727672,54,117.95319807682706
C_GP_NonPHN,0.1,120.65853067153637,55,120.11324452997688
C_GP_NonPHN,0.1,122.56148042483704,56,122.04021378515955
C_GP_NonPHN,0.1,124.4598937186218,57,123.92831883110634
C_GP_NonPHN,0.1,126.12904655442962,58,125.57770258075521
C_GP_NonPHN,0.1,127.74230568056163,59,127.21686362176632
C_GP_NonPHN,0.1,129.07178057972425,60,128.52870242106928
C_GP_NonPHN,0.1,130.37027337861582,61,129.8507398899188
C_GP_NonPHN,0.1,131.432791691992,62,130.88668161412178
C_GP_NonPHN,0.1,132.41832814430148,63,131.878480648084
C_GP_NonPHN,0.1,133.158863344105,64,132.61489170631378
C_GP_NonPHN,0.1,133.71206952866487,65,133.17523245639228
C_GP_NonPHN,0.1,134.1657677278454,66,133.64641516932716
C_GP_NonPHN,0.1,134.42851814938533,67,133.91548169151952
C_GP_NonPHN,0.1,134.39731553495358,68,133.89981968815977
C_GP_NonPHN,0.1,134.17292234676566,69,133.6752240838158
C_GP_NonPHN,0.1,133.69964337693438,70,133.1860344684082
C_GP_NonPHN,0.1,132.95501751141845,71,132.45666264809816
C_GP_NonPHN,0.1,131.84911777513838,72,131.3743623613091
C_GP_NonPHN,0.1,130.54093639327073,73,130.06611750558088
C_GP_NonPHN,0.1,128.84356419756062,74,128.3763898804915
C_GP_NonPHN,0.1,126.93501884406604,75,126.50845373709703
C_GP_NonPHN,0.1,124.58534901824751,76,124.15389811109057
C_GP_NonPHN,0.1,121.88927374438305,77,121.48487884166593
C_GP_NonPHN,0.1,118.92569958057072,78,118.5370547699454
C_GP_NonPHN,0.1,115.8238648992864,79,115.45262007996169
C_GP_NonPHN,0.1,112.32257500867502,80,111.9746832351816
C_GP_NonPHN,0.1,108.80072300785102,81,108.46427287656883
C_GP_NonPHN,0.1,104.86724782639023,82,104.54730098921715
C_GP_NonPHN,0.1,100.70028902909502,83,100.40136242370505
C_GP_NonPHN,0.1,96.49879664780374,84,96.21681505484167
C_GP_NonPHN,0.1,92.2667270968865,85,92.01104142406307
C_GP_NonPHN,0.1,87.8821206393355,86,87.63430694914902
C_GP_NonPHN,0.1,83.48598605801976,87,83.24596692839631
C_GP_NonPHN,0.1,79.03807601401324,88,78.82279129544519
C_GP_NonPHN,0.1,74.68756282294044,89,74.49111541754444
C_GP_NonPHN,0.1,70.08058533808406,90,69.8960011580512
C_GP_NonPHN,0.1,65.70504024341972,91,65.53751028701197
C_GP_NonPHN,0.1,61.25211745403823,92,61.09401833756746
C_GP_NonPHN,0.1,56.80720553219616,93,56.66193191782465
C_GP_NonPHN,0.1,52.28231510358855,94,52.14951985441547
C_GP_NonPHN,0.1,47.35395790687545,95,47.23333247113237
C_GP_NonPHN,0.1,41.94360423374417,96,41.83728271860657
C_GP_NonPHN,0.1,35.585156422035766,97,35.49434293444514
C_GP_NonPHN,0.1,27.57860952228914,98,27.506746082868926
C_GP_NonPHN,0.1,16.544767723734672,99,16.504195517556482
C_GP_NonPHN,-0.1,107.65469765949142,50,108.15217176472694
C_GP_NonPHN,-0.1,110.19589876319068,51,110.68998453845487
C_GP_NonPHN,-0.1,112.60201534536213,52,113.11814174230932
C_GP_NonPHN,-0.1,115.09487453874584,53,115.6024174390848
C_GP_NonPHN,-0.1,117.44249379384226,54,117.95319807682706
C_GP_NonPHN,-0.1,119.59042379709445,55,120.11324452997688
C_GP_NonPHN,-0.1,121.51494691343967,56,122.04021378515955
C_GP_NonPHN,-0.1,123.39674394359089,57,123.92831883110634
C_GP_NonPHN,-0.1,125.04580923665398,58,125.57770258075521
C_GP_NonPHN,-0.1,126.70137750438121,59,127.21686362176632
C_GP_NonPHN,-0.1,127.99817327947416,60,128.52870242106928
C_GP_NonPHN,-0.1,129.30963626179965,61,129.8507398899188
C_GP_NonPHN,-0.1,130.33743343014476,62,130.88668161412178
C_GP_NonPHN,-0.1,131.34433156766113,63,131.878480648084
C_GP_NonPHN,-0.1,132.08656953755622,64,132.61489170631378
C_GP_NonPHN,-0.1,132.62373476312473,65,133.17523245639228
C_GP_NonPHN,-0.1,133.13310917555742,66,133.64641516932716
C_GP_NonPHN,-0.1,133.39341641010145,67,133.91548169151952
C_GP_NonPHN,-0.1,133.39443154034745,68,133.89981968815977
C_GP_NonPHN,-0.1,133.1878562276989,69,133.6752240838158
C_GP_NonPHN,-0.1,132.67242555988207,70,133.1860344684082
C_GP_NonPHN,-0.1,131.9525232124507,71,132.45666264809816
C_GP_NonPHN,-0.1,130.90102775077128,72,131.3743623613091
C_GP_NonPHN,-0.1,129.6161920869389,73,130.06611750558088
C_GP_NonPHN,-0.1,127.91352043590689,74,128.3763898804915
C_GP_NonPHN,-0.1,126.06895583001311,75,126.50845373709703
C_GP_NonPHN,-0.1,123.71578852038974,76,124.15389811109057
C_GP_NonPHN,-0.1,121.08280811777072,77,121.48487884166593
C_GP_NonPHN,-0.1,118.15414481409056,78,118.5370547699454
C_GP_NonPHN,-0.1,115.08060876575595,79,115.45262007996169
C_GP_NonPHN,-0.1,111.63793583682671,80,111.9746832351816
C_GP_NonPHN,-0.1,108.11629797794765,81,108.46427287656883
C_GP_NonPHN,-0.1,104.2271831766621,82,104.54730098921715
C_GP_NonPHN,-0.1,100.10125256926031,83,100.40136242370505
C_GP_NonPHN,-0.1,95.93923750664678,84,96.21681505484167
C_GP_NonPHN,-0.1,91.74710743320304,85,92.01104142406307
C_GP_NonPHN,-0.1,87.39259126452876,86,87.63430694914902
C_GP_NonPHN,-0.1,83.0148168545749,87,83.24596692839631
C_GP_NonPHN,-0.1,78.60918294408427,88,78.82279129544519
C_GP_NonPHN,-0.1,74.29021893514887,89,74.49111541754444
C_GP_NonPHN,-0.1,69.71381529429334,90,69.8960011580512
C_GP_NonPHN,-0.1,65.36520932353336,91,65.53751028701197
C_GP_NonPHN,-0.1,60.93270796218996,92,61.09401833756746
C_GP_NonPHN,-0.1,56.515844078901836,93,56.66193191782465
C_GP_NonPHN,-0.1,52.01672460524239,94,52.14951985441547
C_GP_NonPHN,-0.1,47.11448854656161,95,47.23333247113237
C_GP_NonPHN,-0.1,41.730961203468986,96,41.83728271860657
C_GP_NonPHN,-0.1,35.40263522071619,97,35.49434293444514
C_GP_NonPHN,-0.1,27.43728243204844,98,27.506746082868926
C_GP_NonPHN,-0.1,16.461051184313263,99,16.504195517556482
C_GP_PHN,0.1,108.2705619667515,50,108.15217176472694
C_GP_PHN,0.1,110.80873544112,51,110.68998453845487
C_GP_PHN,0.1,113.24257290703298,52,113.11814174230932
C_GP_PHN,0.1,115.71765923671778,53,115.6024174390848
C_GP_PHN,0.1,118.08784151915671,54,117.95319807682706
C_GP_PHN,0.1,120.25201299138635,55,120.11324452997688
C_GP_PHN,0.1,122.17464658316028,56,122.04021378515955
C_GP_PHN,0.1,124.05965855117819,57,123.92831883110634
C_GP_PHN,0.1,125.72693998483322,58,125.57770258075521
C_GP_PHN,0.1,127.36577122169402,59,127.21686362176632
C_GP_PHN,0.1,128.6894662981278,60,128.52870242106928
C_GP_PHN,0.1,130.0117724221099,61,129.8507398899188
C_GP_PHN,0.1,131.05928397743202,62,130.88668161412178
C_GP_PHN,0.1,132.05207382951158,63,131.878480648084
C_GP_PHN,0.1,132.7885434154073,64,132.61489170631378
C_GP_PHN,0.1,133.35442417852363,65,133.17523245639228
C_GP_PHN,0.1,133.82494343305558,66,133.64641516932716
C_GP_PHN,0.1,134.09730572346479,67,133.91548169151952
C_GP_PHN,0.1,134.0792685213103,68,133.89981968815977
C_GP_PHN,0.1,133.86268822354995,69,133.6752240838158
C_GP_PHN,0.1,133.3782306480752,70,133.1860344684082
C_GP_PHN,0.1,132.65228186377507,71,132.45666264809816
C_GP_PHN,0.1,131.57189805066085,72,131.3743623613091
C_GP_PHN,0.1,130.248440797533,73,130.06611750558088
C_GP_PHN,0.1,128.5782086238956,74,128.3763898804915
C_GP_PHN,0.1,126.67800956553702,75,126.50845373709703
C_GP_PHN,0.1,124.33582720099326,76,124.15389811109057
C_GP_PHN,0.1,121.65961983624325,77,121.48487884166593
C_GP_PHN,0.1,118.71292289880577,78,118.5370547699454
C_GP_PHN,0.1,115.61512673613025,79,115.45262007996169
C_GP_PHN,0.1,112.13101724961464,80,111.9746832351816
C_GP_PHN,0.1,108.60874640492376,81,108.46427287656883
C_GP_PHN,0.1,104.69107828574272,82,104.54730098921715
C_GP_PHN,0.1,100.52950009098504,83,100.40136242370505
C_GP_PHN,0.1,96.34811032663092,84,96.21681505484167
C_GP_PHN,0.1,92.12167387906639,85,92.01104142406307
C_GP_PHN,0.1,87.74206390567167,86,87.63430694914902
C_GP_PHN,0.1,83.35194372368424,87,83.24596692839631
C_GP_PHN,0.1,78.92226283939364,88,78.82279129544519
C_GP_PHN,0.1,74.58041805601098,89,74.49111541754444
C_GP_PHN,0.1,69.9788580221076,90,69.8960011580512
C_GP_PHN,0.1,65.60916610949103,91,65.53751028701197
C_GP_PHN,0.1,61.155833674132126,92,61.09401833756746
C_GP_PHN,0.1,56.71417554073227,93,56.66193191782465
C_GP_PHN,0.1,52.198217554433086,94,52.14951985441547
C_GP_PHN,0.1,47.27883782094885,95,47.23333247113237
C_GP_PHN,0.1,41.87961664903437,96,41.83728271860657
C_GP_PHN,0.1,35.525255938966396,97,35.49434293444514
C_GP_PHN,0.1,27.534262572283634,98,27.506746082868926
C_GP_PHN,0.1,16.519356728587717,99,16.504195517556482
C_GP_PHN,-0.1,108.0337815627024,50,108.15217176472694
C_GP_PHN,-0.1,110.57685210658171,51,110.68998453845487
C_GP_PHN,-0.1,112.99371057758566,52,113.11814174230932
C_GP_PHN,-0.1,115.47956279033403,53,115.6024174390848
C_GP_PHN,-0.1,117.82425147881344,54,117.95319807682706
C_GP_PHN,-0.1,119.97802685053665,55,120.11324452997688
C_GP_PHN,-0.1,121.89856025776754,56,122.04021378515955
C_GP_PHN,-0.1,123.78787636793504,57,123.92831883110634
C_GP_PHN,-0.1,125.42846517667721,58,125.57770258075521
C_GP_PHN,-0.1,127.06973801973055,59,127.21686362176632
C_GP_PHN,-0.1,128.36793854401074,60,128.52870242106928
C_GP_PHN,-0.1,129.68433822226305,61,129.8507398899188
C_GP_PHN,-0.1,130.71407925081158,62,130.88668161412178
C_GP_PHN,-0.1,131.702305903456,63,131.878480648084
C_GP_PHN,-0.1,132.44358234529076,64,132.61489170631378
C_GP_PHN,-0.1,132.99604073426093,65,133.17523245639228
C_GP_PHN,-0.1,133.4691171512136,66,133.64641516932716
C_GP_PHN,-0.1,133.73365765957428,67,133.91548169151952
