Age0,Arm,Pars,Direction,Thres20,Thres30,Thres20_0,Thres30_0
60,RZV_2d,VE,Q025,99.89567522059559,145.84285989377187,128.42686701784237,187.28018066210942
60,RZV_2d,VE,Q975,152.67080244601948,222.44239593103464,128.42686701784237,187.28018066210942
60,RZV_2d,Inc,Q025,118.31028096855356,172.53340827742136,128.42686701784237,187.28018066210942
60,RZV_2d,Inc,Q975,139.72577274496786,203.75140303621905,128.42686701784237,187.28018066210942
60,RZV_2d,Hosp,Q025,126.935210556594,185.78852420086105,128.42686701784237,187.28018066210942
60,RZV_2d,Hosp,Q975,130.87405825220117,189.7273718964682,128.42686701784237,187.28018066210942
60,RZV_2d,PHN,Q025,128.1514039974145,187.00471764168154,128.42686701784237,187.28018066210942
60,RZV_2d,PHN,Q975,128.77236117833345,187.6256748226005,128.42686701784237,187.28018066210942
60,RZV_2d,Mor,Q025,128.183669448589,186.91534013413687,128.42686701784237,187.28018066210942
60,RZV_2d,Mor,Q975,128.71024957092416,187.7053056217232,128.42686701784237,187.28018066210942
60,RZV_2d,Q_HZ,Q025,118.69143619058669,172.67703442122587,128.42686701784237,187.28018066210942
60,RZV_2d,Q_HZ,Q975,140.96292254149992,206.08426394759573,128.42686701784237,187.28018066210942
60,RZV_2d,C_GP_NonPHN,Q025,128.35843797376194,187.21175161802898,128.42686701784237,187.28018066210942
60,RZV_2d,C_GP_NonPHN,Q975,128.49269581358726,187.3460094578543,128.42686701784237,187.28018066210942
60,RZV_2d,C_GP_PHN,Q025,128.33298462498342,187.18629826925047,128.42686701784237,187.28018066210942
60,RZV_2d,C_GP_PHN,Q975,128.51921814287962,187.37253178714667,128.42686701784237,187.28018066210942
60,RZV_2d,C_Hosp,Q025,128.23763710026714,187.09095074453418,128.42686701784237,187.28018066210942
60,RZV_2d,C_Hosp,Q975,128.6034163329593,187.45672997722636,128.42686701784237,187.28018066210942
65,RZV_2d,VE,Q025,107.20192269991057,156.21210174630872,133.23792936992115,193.94496200029494
65,RZV_2d,VE,Q975,154.34612085032188,224.49459749214444,133.23792936992115,193.94496200029494
65,RZV_2d,Inc,Q025,122.68887759110831,178.59653591596907,133.23792936992115,193.94496200029494
65,RZV_2d,Inc,Q975,144.89689898717546,210.90819550319745,133.23792936992115,193.94496200029494
65,RZV_2d,Hosp,Q025,131.3484017076713,192.05543433804507,133.23792936992115,193.94496200029494
65,RZV_2d,Hosp,Q975,136.33093286584545,197.03796549621924,133.23792936992115,193.94496200029494
65,RZV_2d,PHN,Q025,132.92947608621745,193.63650871659124,133.23792936992115,193.94496200029494
65,RZV_2d,PHN,Q975,133.62229589814442,194.3293285285182,133.23792936992115,193.94496200029494
65,RZV_2d,Mor,Q025,132.94878718432938,193.51119419547152,133.23792936992115,193.94496200029494
65,RZV_2d,Mor,Q975,133.56774864903184,194.43975350819008,133.23792936992115,193.94496200029494
65,RZV_2d,Q_HZ,Q025,122.56488159969899,177.93539034496172,133.23792936992115,193.94496200029494
65,RZV_2d,Q_HZ,Q975,147.09648127382587,214.73278985615204,133.23792936992115,193.94496200029494
65,RZV_2d,C_GP_NonPHN,Q025,133.17085006301323,193.87788269338702,133.23792936992115,193.94496200029494
65,RZV_2d,C_GP_NonPHN,Q975,133.3024597174145,194.0094923477883,133.23792936992115,193.94496200029494
65,RZV_2d,C_GP_PHN,Q025,133.132570239021,193.83960286939478,133.23792936992115,193.94496200029494
65,RZV_2d,C_GP_PHN,Q975,133.34157004177956,194.04860267215335,133.23792936992115,193.94496200029494
65,RZV_2d,C_Hosp,Q025,132.99878449617324,193.70581712654703,133.23792936992115,193.94496200029494
65,RZV_2d,C_Hosp,Q975,133.46071221911706,194.16774484949084,133.23792936992115,193.94496200029494
70,RZV_2d,VE,Q025,110.58404702016396,160.69009350261163,133.10237799683352,193.23806100734285
70,RZV_2d,VE,Q975,150.48269238500515,218.3249547467932,133.10237799683352,193.23806100734285
70,RZV_2d,Inc,Q025,122.50258042321579,177.8575375258737,133.10237799683352,193.23806100734285
70,RZV_2d,Inc,Q975,144.71966160294178,210.09346395091399,133.10237799683352,193.23806100734285
70,RZV_2d,Hosp,Q025,130.73369928844465,190.86938229895398,133.10237799683352,193.23806100734285
70,RZV_2d,Hosp,Q975,136.94267243336435,197.07835544387368,133.10237799683352,193.23806100734285
70,RZV_2d,PHN,Q025,132.77266602212538,192.9083490326347,133.10237799683352,193.23806100734285
70,RZV_2d,PHN,Q975,133.51463407438624,193.65031708489556,133.10237799683352,193.23806100734285
70,RZV_2d,Mor,Q025,132.77229304207003,192.7428677622773,133.10237799683352,193.23806100734285
70,RZV_2d,Mor,Q975,133.4731231095887,193.7942537942927,133.10237799683352,193.23806100734285
70,RZV_2d,Q_HZ,Q025,121.61239863684035,176.00309196735307,133.10237799683352,193.23806100734285
70,RZV_2d,Q_HZ,Q975,148.06337151102386,215.67955127862834,133.10237799683352,193.23806100734285
70,RZV_2d,C_GP_NonPHN,Q025,133.03953363058378,193.17521664109313,133.10237799683352,193.23806100734285
70,RZV_2d,C_GP_NonPHN,Q975,133.1628343279889,193.2985173384982,133.10237799683352,193.23806100734285
70,RZV_2d,C_GP_PHN,Q025,132.98984201737045,193.12552502787977,133.10237799683352,193.23806100734285
70,RZV_2d,C_GP_PHN,Q975,133.2130784593388,193.3487614698481,133.10237799683352,193.23806100734285
70,RZV_2d,C_Hosp,Q025,132.79593793555009,192.9316209460594,133.10237799683352,193.23806100734285
70,RZV_2d,C_Hosp,Q975,133.38622209086373,193.52190510137305,133.10237799683352,193.23806100734285
75,RZV_2d,VE,Q025,107.97600784073295,156.26719423467574,126.2577028245804,182.6038661116403
75,RZV_2d,VE,Q975,139.61952547213065,201.82570012860901,126.2577028245804,182.6038661116403
75,RZV_2d,Inc,Q025,116.21889238559848,168.09543111045167,126.2577028245804,182.6038661116403
75,RZV_2d,Inc,Q975,137.21005521352356,198.42977119591816,126.2577028245804,182.6038661116403
75,RZV_2d,Hosp,Q025,123.37495507144484,179.72111835850473,126.2577028245804,182.6038661116403
75,RZV_2d,Hosp,Q975,130.9068446774116,187.2530079644715,126.2577028245804,182.6038661116403
75,RZV_2d,PHN,Q025,125.93251679218406,182.27868007924394,126.2577028245804,182.6038661116403
75,RZV_2d,PHN,Q975,126.66447239915058,183.01063568621046,126.2577028245804,182.6038661116403
75,RZV_2d,Mor,Q025,125.89512349667307,182.05991970980037,126.2577028245804,182.6038661116403
75,RZV_2d,Mor,Q975,126.66913274508983,183.22110014253443,126.2577028245804,182.6038661116403
75,RZV_2d,Q_HZ,Q025,114.48733656009294,164.94831671490908,126.2577028245804,182.6038661116403
75,RZV_2d,Q_HZ,Q975,141.65825827091254,205.70469928113846,126.2577028245804,182.6038661116403
75,RZV_2d,C_GP_NonPHN,Q025,126.20235823163209,182.54852151869198,126.2577028245804,182.6038661116403
75,RZV_2d,C_GP_NonPHN,Q975,126.3109443677546,182.65710765481447,126.2577028245804,182.6038661116403
75,RZV_2d,C_GP_PHN,Q025,126.14689843580648,182.49306172286634,126.2577028245804,182.6038661116403
75,RZV_2d,C_GP_PHN,Q975,126.36669993948897,182.71286322654885,126.2577028245804,182.6038661116403
75,RZV_2d,C_Hosp,Q025,125.86489946865926,182.21106275571913,126.2577028245804,182.6038661116403
75,RZV_2d,C_Hosp,Q975,126.61811338318958,182.96427667024946,126.2577028245804,182.6038661116403
80,RZV_2d,VE,Q025,98.18809649539813,141.3347282603657,112.05428225072158,161.22893268933638
80,RZV_2d,VE,Q975,121.56097886796869,174.84907564266825,112.05428225072158,161.22893268933638
80,RZV_2d,Inc,Q025,103.25746474521137,148.5858217953231,112.05428225072158,161.22893268933638
80,RZV_2d,Inc,Q975,121.73187549860855,175.1357353004857,112.05428225072158,161.22893268933638
80,RZV_2d,Hosp,Q025,108.7316231739919,157.9062736126067,112.05428225072158,161.22893268933638
80,RZV_2d,Hosp,Q975,117.37768030586209,166.55233074447688,112.05428225072158,161.22893268933638
80,RZV_2d,PHN,Q025,111.77464186982503,160.94929230843982,112.05428225072158,161.22893268933638
80,RZV_2d,PHN,Q975,112.40955319402585,161.58420363264062,112.05428225072158,161.22893268933638
80,RZV_2d,Mor,Q025,111.64364319220016,160.61288200107379,112.05428225072158,161.22893268933638
80,RZV_2d,Mor,Q975,112.52633404395252,161.9371176221468,112.05428225072158,161.22893268933638
80,RZV_2d,Q_HZ,Q025,100.72739626535612,144.2386037112882,112.05428225072158,161.22893268933638
80,RZV_2d,Q_HZ,Q975,126.82315601210317,183.38224333140874,112.05428225072158,161.22893268933638
80,RZV_2d,C_GP_NonPHN,Q025,112.00910082826837,161.18375126688318,112.05428225072158,161.22893268933638
80,RZV_2d,C_GP_NonPHN,Q975,112.0977468156604,161.2723972542752,112.05428225072158,161.22893268933638
80,RZV_2d,C_GP_PHN,Q025,111.95884622495026,161.13349666356507,112.05428225072158,161.22893268933638
80,RZV_2d,C_GP_PHN,Q975,112.14816166815727,161.32281210677206,112.05428225072158,161.22893268933638
80,RZV_2d,C_Hosp,Q025,111.56730332336654,160.74195376198134,112.05428225072158,161.22893268933638
80,RZV_2d,C_Hosp,Q975,112.4997482705801,161.6743987091949,112.05428225072158,161.22893268933638
85,RZV_2d,VE,Q025,82.12463811594205,117.43990462531904,91.9824487139604,131.51390765658581
85,RZV_2d,VE,Q975,98.22706309988733,140.41808179662735,91.9824487139604,131.51390765658581
85,RZV_2d,Inc,Q025,84.89687599137474,121.40039662650415,91.9824487139604,131.51390765658581
85,RZV_2d,Inc,Q975,100.02539312232686,142.99431548022014,91.9824487139604,131.51390765658581
85,RZV_2d,Hosp,Q025,88.45771666046856,127.989175603094,91.9824487139604,131.51390765658581
85,RZV_2d,Hosp,Q975,97.56042946973253,137.09188841235795,91.9824487139604,131.51390765658581
85,RZV_2d,PHN,Q025,91.7661991382425,131.29765808086793,91.9824487139604,131.51390765658581
85,RZV_2d,PHN,Q975,92.25002970234351,131.78148864496896,91.9824487139604,131.51390765658581
85,RZV_2d,Mor,Q025,91.52847093067032,130.8328352587558,91.9824487139604,131.51390765658581
85,RZV_2d,Mor,Q975,92.52604824900175,132.32943448371975,91.9824487139604,131.51390765658581
85,RZV_2d,Q_HZ,Q025,81.97593628313133,116.50413901034224,91.9824487139604,131.51390765658581
85,RZV_2d,Q_HZ,Q975,105.24103312498707,151.40178427312583,91.9824487139604,131.51390765658581
85,RZV_2d,C_GP_NonPHN,Q025,91.94851517533206,131.4799741179575,91.9824487139604,131.51390765658581
85,RZV_2d,C_GP_NonPHN,Q975,92.01509280556336,131.5465517481888,91.9824487139604,131.51390765658581
85,RZV_2d,C_GP_PHN,Q025,91.91208334535064,131.44354228797607,91.9824487139604,131.51390765658581
85,RZV_2d,C_GP_PHN,Q975,92.05166638893525,131.58312533156067,91.9824487139604,131.51390765658581
85,RZV_2d,C_Hosp,Q025,91.42738433968181,130.95884328230724,91.9824487139604,131.51390765658581
85,RZV_2d,C_Hosp,Q975,92.49265135159294,132.02411029421836,91.9824487139604,131.51390765658581
90,RZV_2d,VE,Q025,63.26012225696793,89.88400839404171,69.92636606206213,99.35248486545277
90,RZV_2d,VE,Q975,73.7389672594056,104.76327869036832,69.92636606206213,99.35248486545277
90,RZV_2d,Inc,Q025,64.39870142883291,91.51265080345931,69.92636606206213,99.35248486545277
90,RZV_2d,Inc,Q975,75.91643881690862,107.84791971718438,69.92636606206213,99.35248486545277
90,RZV_2d,Hosp,Q025,66.68354127392843,96.10966007731905,69.92636606206213,99.35248486545277
90,RZV_2d,Hosp,Q975,74.93116657169608,104.3572853750867,69.92636606206213,99.35248486545277
90,RZV_2d,PHN,Q025,69.76356421227865,99.18968301566929,69.92636606206213,99.35248486545277
90,RZV_2d,PHN,Q975,70.13822779474685,99.56434659813749,69.92636606206213,99.35248486545277
90,RZV_2d,Mor,Q025,69.57855888988685,98.83068996618961,69.92636606206213,99.35248486545277
90,RZV_2d,Mor,Q975,70.37476052836286,100.0251850400475,69.92636606206213,99.35248486545277
90,RZV_2d,Q_HZ,Q025,61.5920063815558,86.85094534469327,69.92636606206213,99.35248486545277
90,RZV_2d,Q_HZ,Q975,80.82663332323123,115.70288575720643,69.92636606206213,99.35248486545277
90,RZV_2d,C_GP_NonPHN,Q025,69.90246838254123,99.32858718593187,69.92636606206213,99.35248486545277
90,RZV_2d,C_GP_NonPHN,Q975,69.94935564908761,99.37547445247824,69.92636606206213,99.35248486545277
90,RZV_2d,C_GP_PHN,Q025,69.87978223493033,99.30590103832097,69.92636606206213,99.35248486545277
90,RZV_2d,C_GP_PHN,Q975,69.9721900841514,99.39830888754203,69.92636606206213,99.35248486545277
90,RZV_2d,C_Hosp,Q025,69.36317165913297,98.78929046252361,69.92636606206213,99.35248486545277
90,RZV_2d,C_Hosp,Q975,70.44963594335591,99.87575474674655,69.92636606206213,99.35248486545277
95,RZV_2d,VE,Q025,43.130880002364194,61.035152365134,47.298770929158955,66.93331811288121
95,RZV_2d,VE,Q975,49.312751124597796,69.78284423524498,47.298770929158955,66.93331811288121
95,RZV_2d,Inc,Q025,43.5350057844827,61.61333744701484,47.298770929158955,66.93331811288121
95,RZV_2d,Inc,Q975,51.41648568334742,72.75363820321876,47.298770929158955,66.93331811288121
95,RZV_2d,Hosp,Q025,44.79242463945526,64.42697182317752,47.298770929158955,66.93331811288121
95,RZV_2d,Hosp,Q975,51.036633149782965,70.67118033350523,47.298770929158955,66.93331811288121
95,RZV_2d,PHN,Q025,47.174533590918834,66.80908077464109,47.298770929158955,66.93331811288121
95,RZV_2d,PHN,Q975,47.47204705381908,67.10659423754134,47.298770929158955,66.93331811288121
95,RZV_2d,Mor,Q025,47.155950269997334,66.71905404152004,47.298770929158955,66.93331811288121
95,RZV_2d,Mor,Q975,47.48289819749647,67.20955166626436,47.298770929158955,66.93331811288121
95,RZV_2d,Q_HZ,Q025,41.038226522980885,57.54250150361411,47.298770929158955,66.93331811288121
95,RZV_2d,Q_HZ,Q975,55.537375331696275,79.2912247166872,47.298770929158955,66.93331811288121
95,RZV_2d,C_GP_NonPHN,Q025,47.283356428178706,66.91790361190097,47.298770929158955,66.93331811288121
95,RZV_2d,C_GP_NonPHN,Q975,47.313599691567866,66.94814687529013,47.298770929158955,66.93331811288121
95,RZV_2d,C_GP_PHN,Q025,47.270961754213346,66.90550893793561,47.298770929158955,66.93331811288121
95,RZV_2d,C_GP_PHN,Q975,47.32612652283713,66.96067370655939,47.298770929158955,66.93331811288121
95,RZV_2d,C_Hosp,Q025,46.83544018799658,66.46998737171884,47.298770929158955,66.93331811288121
95,RZV_2d,C_Hosp,Q975,47.72587668792783,67.36042387165008,47.298770929158955,66.93331811288121
