Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dRisk_Hosp,-0.005673306540278056,-0.005657957670027193,-0.007083360080954596,-0.0044864002717106884
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dRisk_PHN,-0.006207606252278446,-0.006216350444341377,-0.007396172620643652,-0.00506812777705474
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dRisk_Death,-1.4913634325152553e-4,-1.4878862368402458e-4,-1.8246642445241478e-4,-1.1793593379898638e-4
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dQ_Life,3.2865927785254606e-4,3.281507830372887e-4,2.6322913494151014e-4,3.9777460384296173e-4
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dQ_HZ,0.007384906076277881,0.007367987942525603,0.005848305209480972,0.008945813945535402
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dQ_HZ_Norm,0.002111719959267513,0.002102699565656758,0.0016853448391413327,0.002565034393990516
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dQ_All,0.007704521224669133,0.007690111157196476,0.006154188076611464,0.009290429272856579
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dQ_HZ_d,0.006919953396876673,0.006906486972332386,0.00546581263348584,0.008367992828713155
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dQ_HZ_Norm_d,0.001983166061540179,0.0019747632907966776,0.001586127705902975,0.0024063212843833666
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dQ_Life_d,2.8881544565043164e-4,2.882258515670065e-4,2.318146762411534e-4,3.4921791568598643e-4
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dQ_All_d,0.007208768842527114,0.007195594353078077,0.005748274275162881,0.008686188063158027
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_Hosp,-17.64364178505572,-17.594262109815787,-22.23964098788015,-13.73752120866394
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_GP_NonPHN,-5.077025609406686,-5.094345648653917,-5.725511698134255,-4.328730755734224
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_GP_PHN,-2.2390425615833323,-2.2420660591883395,-2.6926622786651024,-1.8136685094213216
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_GP,-7.316068170990018,-7.33014432763888,-8.268945334010265,-6.234928544821878
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_Med,-24.95970995604574,-24.96012353640778,-29.940897156637185,-20.356984381811376
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_VacZVL,0,0,0,0
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_VacRZV,170,170,170,170
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_Vac,170,170,170,170
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_All,145.04029004395426,145.03987646359224,140.0591028433628,149.64301561818863
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_Hosp_d,-16.336520635794965,-16.274902162471385,-20.54396962531124,-12.753905257623
Second_84,75,84,ReRZV_2d,2024,0.7315429113052911,dC_GP_NonPHN_d,-4.771119000957236,-4.788534337815435,-5.3762798861118135,-4.070767727099799
