Age0,Arm,Pars,Direction,Thres20,Thres30,Thres20_0,Thres30_0
65,RZV_2d,Mor,Q025,165.30994889823694,240.40936723534927,165.74340535173766,241.0596380798242
65,RZV_2d,Mor,Q975,166.2386649966873,241.802626806431,165.74340535173766,241.0596380798242
65,RZV_2d,Q_HZ,Q025,151.1269911002528,219.13501670259689,165.74340535173766,241.0596380798242
65,RZV_2d,Q_HZ,Q975,183.04452044830617,267.01131072467695,165.74340535173766,241.0596380798242
65,RZV_2d,C_GP_NonPHN,Q025,165.66416643414797,240.9803991622345,165.74340535173766,241.0596380798242
65,RZV_2d,C_GP_NonPHN,Q975,165.82209709332466,241.1383298214112,165.74340535173766,241.0596380798242
65,RZV_2d,C_GP_PHN,Q025,165.60795196071936,240.9241846888059,165.74340535173766,241.0596380798242
65,RZV_2d,C_GP_PHN,Q975,165.87072841375175,241.18696114183825,165.74340535173766,241.0596380798242
65,RZV_2d,C_Hosp,Q025,165.3900668130275,240.70629954111402,165.74340535173766,241.0596380798242
65,RZV_2d,C_Hosp,Q975,166.06783533645395,241.3840680645405,165.74340535173766,241.0596380798242
70,RZV_2d,VE,Q025,130.6833877855088,189.797712106519,159.48794894254996,231.4004871917136
70,RZV_2d,VE,Q975,182.16731092493538,264.113236595712,159.48794894254996,231.4004871917136
70,RZV_2d,Inc,Q025,146.83340555583646,213.05197769512807,159.48794894254996,231.4004871917136
70,RZV_2d,Inc,Q975,173.37407479284633,251.53272173001167,159.48794894254996,231.4004871917136
70,RZV_2d,Hosp,Q025,156.46297988929808,228.37551813846173,159.48794894254996,231.4004871917136
70,RZV_2d,Hosp,Q975,164.37776546862872,236.29030371779237,159.48794894254996,231.4004871917136
70,RZV_2d,PHN,Q025,159.09734304100581,231.00988129016946,159.48794894254996,231.4004871917136
70,RZV_2d,PHN,Q975,159.9768130059175,231.88935125508118,159.48794894254996,231.4004871917136
70,RZV_2d,Mor,Q025,159.0241467627743,230.7046881331368,159.48794894254996,231.4004871917136
70,RZV_2d,Mor,Q975,160.01139274023606,232.18576275436249,159.48794894254996,231.4004871917136
70,RZV_2d,Q_HZ,Q025,144.38675807905648,208.7487008964734,159.48794894254996,231.4004871917136
70,RZV_2d,Q_HZ,Q975,177.37445352444874,258.2302440645618,159.48794894254996,231.4004871917136
70,RZV_2d,C_GP_NonPHN,Q025,159.416123407433,231.32866165659664,159.48794894254996,231.4004871917136
70,RZV_2d,C_GP_NonPHN,Q975,159.55927849399637,231.47181674316005,159.48794894254996,231.4004871917136
70,RZV_2d,C_GP_PHN,Q025,159.35022069775212,231.26275894691577,159.48794894254996,231.4004871917136
70,RZV_2d,C_GP_PHN,Q975,159.61741031462532,231.52994856378896,159.48794894254996,231.4004871917136
70,RZV_2d,C_Hosp,Q025,159.06873931943286,230.9812775685965,159.48794894254996,231.4004871917136
70,RZV_2d,C_Hosp,Q975,159.87301512431904,231.78555337348268,159.48794894254996,231.4004871917136
75,RZV_2d,VE,Q025,123.86511754359698,179.21489924619974,146.1095222814887,211.24567988651893
75,RZV_2d,VE,Q975,162.66188812320627,235.0481512045495,146.1095222814887,211.24567988651893
75,RZV_2d,Inc,Q025,134.54054470564304,194.53332966796688,146.1095222814887,211.24567988651893
75,RZV_2d,Inc,Q975,158.75837112836874,229.5147408993233,146.1095222814887,211.24567988651893
75,RZV_2d,Hosp,Q025,142.65613678119286,207.7922943862231,146.1095222814887,211.24567988651893
75,RZV_2d,Hosp,Q975,151.66693891394237,216.80309651897258,146.1095222814887,211.24567988651893
75,RZV_2d,PHN,Q025,145.74011482260352,210.87627242763372,146.1095222814887,211.24567988651893
75,RZV_2d,PHN,Q975,146.57218427952276,211.70834188455296,146.1095222814887,211.24567988651893
75,RZV_2d,Mor,Q025,145.62969465724396,210.52583417924774,146.1095222814887,211.24567988651893
75,RZV_2d,Mor,Q975,146.65656390339387,212.0663629374957,146.1095222814887,211.24567988651893
75,RZV_2d,Q_HZ,Q025,131.25586449412947,188.96519320548003,146.1095222814887,211.24567988651893
75,RZV_2d,Q_HZ,Q975,163.76466682630348,237.72839670374105,146.1095222814887,211.24567988651893
75,RZV_2d,C_GP_NonPHN,Q025,146.04817594468193,211.18433354971214,146.1095222814887,211.24567988651893
75,RZV_2d,C_GP_NonPHN,Q975,146.17044499762557,211.30660260265577,146.1095222814887,211.24567988651893
75,RZV_2d,C_GP_PHN,Q025,145.9795981478009,211.11575575283112,146.1095222814887,211.24567988651893
75,RZV_2d,C_GP_PHN,Q975,146.23164796919792,211.36780557422813,146.1095222814887,211.24567988651893
75,RZV_2d,C_Hosp,Q025,145.61324265620863,210.74940026123886,146.1095222814887,211.24567988651893
75,RZV_2d,C_Hosp,Q975,146.56677270763444,211.70293031266465,146.1095222814887,211.24567988651893
80,RZV_2d,VE,Q025,109.50730396214205,157.63360972505203,125.59825859114186,180.71753435968887
80,RZV_2d,VE,Q975,136.815201298683,196.78763867046993,125.59825859114186,180.71753435968887
80,RZV_2d,Inc,Q025,115.7724654391667,166.59725394673302,125.59825859114186,180.71753435968887
80,RZV_2d,Inc,Q975,136.42420524383877,196.27273213776073,125.59825859114186,180.71753435968887
80,RZV_2d,Hosp,Q025,121.8273003873494,176.94657615589642,125.59825859114186,180.71753435968887
80,RZV_2d,Hosp,Q975,131.62906283026834,186.74833859881537,125.59825859114186,180.71753435968887
80,RZV_2d,PHN,Q025,125.29025994993589,180.4095357184829,125.59825859114186,180.71753435968887
80,RZV_2d,PHN,Q975,125.98956618264071,181.10884195118774,125.59825859114186,180.71753435968887
80,RZV_2d,Mor,Q025,125.08816474805386,179.9522786423934,125.59825859114186,180.71753435968887
80,RZV_2d,Mor,Q975,126.18719169714396,181.6010684056672,125.59825859114186,180.71753435968887
80,RZV_2d,Q_HZ,Q025,111.81970639388298,160.04970606380056,125.59825859114186,180.71753435968887
80,RZV_2d,Q_HZ,Q975,142.10320105640264,205.47494805758006,125.59825859114186,180.71753435968887
80,RZV_2d,C_GP_NonPHN,Q025,125.54953850545917,180.6688142740062,125.59825859114186,180.71753435968887
80,RZV_2d,C_GP_NonPHN,Q975,125.64664224540238,180.7659180139494,125.59825859114186,180.71753435968887
80,RZV_2d,C_GP_PHN,Q025,125.49004659484672,180.60932236339374,125.59825859114186,180.71753435968887
80,RZV_2d,C_GP_PHN,Q975,125.69997537070252,180.81925113924953,125.59825859114186,180.71753435968887
80,RZV_2d,C_Hosp,Q025,125.0259030297719,180.1451787983189,125.59825859114186,180.71753435968887
80,RZV_2d,C_Hosp,Q975,126.12974679589605,181.24902256444307,125.59825859114186,180.71753435968887
85,RZV_2d,VE,Q025,89.39209327846858,127.88578195782823,100.35788649752612,143.54687291339576
85,RZV_2d,VE,Q975,107.40969553850326,153.60593233581668,100.35788649752612,143.54687291339576
85,RZV_2d,Inc,Q025,92.64311917653419,132.53202944187856,100.35788649752612,143.54687291339576
85,RZV_2d,Inc,Q975,109.10899703741893,156.04194693867612,100.35788649752612,143.54687291339576
85,RZV_2d,Hosp,Q025,96.52649317695393,139.71547959282358,100.35788649752612,143.54687291339576
85,RZV_2d,Hosp,Q975,106.4113837414556,149.60037015732524,100.35788649752612,143.54687291339576
85,RZV_2d,PHN,Q025,100.1253208216634,143.31430723753306,100.35788649752612,143.54687291339576
85,RZV_2d,PHN,Q975,100.64639336041456,143.8353797762842,100.35788649752612,143.54687291339576
85,RZV_2d,Mor,Q025,99.82803817211548,142.7519775376289,100.35788649752612,143.54687291339576
85,RZV_2d,Mor,Q975,100.99406253553961,144.50128556524808,100.35788649752612,143.54687291339576
85,RZV_2d,Q_HZ,Q025,88.31687460805186,125.48535507918439,100.35788649752612,143.54687291339576
85,RZV_2d,Q_HZ,Q975,114.61946765901602,164.9392446556306,100.35788649752612,143.54687291339576
85,RZV_2d,C_GP_NonPHN,Q025,100.32216437531329,143.51115079118293,100.35788649752612,143.54687291339576
85,RZV_2d,C_GP_NonPHN,Q975,100.39336194438503,143.58234836025468,100.35788649752612,143.54687291339576
85,RZV_2d,C_GP_PHN,Q025,100.280062788435,143.46904920430464,100.35788649752612,143.54687291339576
85,RZV_2d,C_GP_PHN,Q975,100.4310389883149,143.62002540418456,100.35788649752612,143.54687291339576
85,RZV_2d,C_Hosp,Q025,99.74226382236455,142.93125023823418,100.35788649752612,143.54687291339576
85,RZV_2d,C_Hosp,Q975,100.94100602732837,144.12999244319803,100.35788649752612,143.54687291339576
90,RZV_2d,VE,Q025,67.30325398111516,95.69593415568669,74.44947049241141,105.85303884727333
90,RZV_2d,VE,Q975,78.58890962245877,111.7317226335499,74.44947049241141,105.85303884727333
90,RZV_2d,Inc,Q025,68.57425376808715,97.51489772617352,74.44947049241141,105.85303884727333
90,RZV_2d,Inc,Q975,80.81815229810204,114.89125936685703,74.44947049241141,105.85303884727333
90,RZV_2d,Hosp,Q025,71.03516556777832,102.43873392264024,74.44947049241141,105.85303884727333
90,RZV_2d,Hosp,Q975,79.71546657233286,111.11903492719478,74.44947049241141,105.85303884727333
90,RZV_2d,PHN,Q025,74.27791831334412,105.68148666820603,74.44947049241141,105.85303884727333
90,RZV_2d,PHN,Q975,74.67300821576539,106.07657657062731,74.44947049241141,105.85303884727333
90,RZV_2d,Mor,Q025,74.06322497900804,105.27357808816481,74.44947049241141,105.85303884727333
90,RZV_2d,Mor,Q975,74.94741944400546,106.60008151203454,74.44947049241141,105.85303884727333
90,RZV_2d,Q_HZ,Q025,64.77250053182333,91.33758390639119,74.44947049241141,105.85303884727333
90,RZV_2d,Q_HZ,Q975,85.94011258287509,123.08900198296885,74.44947049241141,105.85303884727333
90,RZV_2d,C_GP_NonPHN,Q025,74.42484478275857,105.82841313762049,74.44947049241141,105.85303884727333
90,RZV_2d,C_GP_NonPHN,Q975,74.47392615181897,105.8774945066809,74.44947049241141,105.85303884727333
90,RZV_2d,C_GP_PHN,Q025,74.39898519415968,105.8025535490216,74.44947049241141,105.85303884727333
90,RZV_2d,C_GP_PHN,Q975,74.49692550783614,105.90049386269806,74.44947049241141,105.85303884727333
90,RZV_2d,C_Hosp,Q025,73.85467759729977,105.25824595216169,74.44947049241141,105.85303884727333
90,RZV_2d,C_Hosp,Q975,75.0247881651421,106.42835652000402,74.44947049241141,105.85303884727333
95,RZV_2d,VE,Q025,44.81468711613614,63.46954626509717,49.142901616082014,69.59956666830399
95,RZV_2d,VE,Q975,51.249687811152725,72.58283126267787,49.142901616082014,69.59956666830399
95,RZV_2d,Inc,Q025,45.23406051203861,64.07010411668281,49.142901616082014,69.59956666830399
95,RZV_2d,Inc,Q975,53.41716902243658,75.64600039910822,49.142901616082014,69.59956666830399
95,RZV_2d,Hosp,Q025,46.57398558817337,67.03065064039535,49.142901616082014,69.59956666830399
95,RZV_2d,Hosp,Q975,52.972777197642465,73.42944224986445,49.142901616082014,69.59956666830399
95,RZV_2d,PHN,Q025,49.0153637271639,69.47202877938588,49.142901616082014,69.59956666830399
95,RZV_2d,PHN,Q975,49.32100736378236,69.77767241600435,49.142901616082014,69.59956666830399
95,RZV_2d,Mor,Q025,48.990626341905084,69.3711189934667,49.142901616082014,69.59956666830399
95,RZV_2d,Mor,Q975,49.3392179251437,69.89408594989064,49.142901616082014,69.59956666830399
95,RZV_2d,Q_HZ,Q025,42.10478670617677,59.04239430344613,49.142901616082014,69.59956666830399
95,RZV_2d,Q_HZ,Q975,57.680437313150506,82.40587021390675,49.142901616082014,69.59956666830399
95,RZV_2d,C_GP_NonPHN,Q025,49.12736685731765,69.58403190953963,49.142901616082014,69.59956666830399
95,RZV_2d,C_GP_NonPHN,Q975,49.15832910120531,69.6149941534273,49.142901616082014,69.59956666830399
95,RZV_2d,C_GP_PHN,Q025,49.11338823624516,69.57005328846715,49.142901616082014,69.59956666830399
95,RZV_2d,C_GP_PHN,Q975,49.17064351211697,69.62730856433896,49.142901616082014,69.59956666830399
95,RZV_2d,C_Hosp,Q025,48.66835802777233,69.12502307999432,49.142901616082014,69.59956666830399
95,RZV_2d,C_Hosp,Q975,49.60005030569386,70.05671535791585,49.142901616082014,69.59956666830399
