Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_GP,-1.4621872847286772,-1.4625158341220674,-1.8708759951451936,-1.0423738900784754
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_Med,-7.3748620649734,-7.27038677288016,-10.314749232700905,-4.867451181444331
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_VacZVL,0,0,0,0
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_VacRZV,170,170,169.99999999999997,170.00000000000003
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_Vac,170,170,169.99999999999997,170.00000000000003
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_All,162.6251379350266,162.72961322711984,159.6852507672991,165.13254881855568
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_Hosp_d,-5.845413919487342,-5.718037906951731,-8.592329162923633,-3.641406253334914
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_GP_NonPHN_d,-1.0496112131958508,-1.0509961175485576,-1.3325354922642685,-0.7548067002286709
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_GP_PHN_d,-0.3962326082980442,-0.3853150942683889,-0.6174643746036772,-0.22487672619538812
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_GP_d,-1.445843821493895,-1.4458553407671284,-1.8512755528269635,-1.0304930745811478
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_Med_d,-7.291257740981237,-7.184915606651067,-10.203406895639809,-4.8057161646864035
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_VacZVL_d,0,0,0,0
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_VacRZV_d,170,170,169.99999999999997,170.00000000000003
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_Vac_d,170,170,169.99999999999997,170.00000000000003
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dC_All_d,162.70874225901878,162.8150843933489,159.79659310436017,165.19428383531363
Second_97,75,97,ReRZV_2d,2024,0.10845067084862285,dN_VacZVL,0,0,0,0
