Scenario,Age0,Arm,Index,A,M,L,U
Vac_50,50,RZV_1d,N0,1,1,1,1
Vac_50,50,RZV_1d,Year0,2024,2024,2024,2024
Vac_50,50,RZV_1d,Year_Life,33.81158902992271,33.81158963610471,33.81139386611253,33.811786206286826
Vac_50,50,RZV_1d,Year_Immunised,21.66774834446963,21.747042787378906,16.458078519374745,26.654662769623876
Vac_50,50,RZV_1d,Risk_HZ,0.09422552445237922,0.09377679855063004,0.05356781708783456,0.1354041600627784
Vac_50,50,RZV_1d,Risk_Hosp,0.00336022570971032,0.003361726149399778,0.0018112763017876531,0.004907502282148956
Vac_50,50,RZV_1d,Risk_PHN,0.006629503034117912,0.0066057475639189536,0.003646136873565324,0.009603482068734038
Vac_50,50,RZV_1d,Risk_Death,6.837342425854918e-5,6.857027517620436e-5,3.6743622271546124e-5,9.779939730470918e-5
Vac_50,50,RZV_1d,Q_Life,26.509001319033324,26.509001880404295,26.50886729425953,26.509137351554667
Vac_50,50,RZV_1d,Q_HZ,-0.01281047976363495,-0.012782447539699527,-0.01890548906919011,-0.007130656649918932
Vac_50,50,RZV_1d,Q_HZ_Norm,-0.004484004166145448,-0.004456440411925057,-0.006567828099928189,-0.00256303790820877
Vac_50,50,RZV_1d,Q_All,26.478961133544153,26.478985432255143,26.472709926236845,26.484775818322554
Vac_50,50,RZV_1d,Q_HZ_d,-0.01281047976363495,-0.012782447539699527,-0.01890548906919011,-0.007130656649918932
Vac_50,50,RZV_1d,Q_HZ_Norm_d,-0.004484004166145448,-0.004456440411925057,-0.006567828099928189,-0.00256303790820877
Vac_50,50,RZV_1d,Q_Life_d,26.509001319033324,26.509001880404295,26.50886729425953,26.509137351554667
Vac_50,50,RZV_1d,Q_All_d,26.496190839269687,26.496215692812576,26.489938625334112,26.50200810633482
Vac_50,50,RZV_1d,C_Hosp,14.242390747926612,14.211242452543708,7.506392825694493,21.2193519820093
Vac_50,50,RZV_1d,C_GP_NonPHN,10.763705248741667,10.734938785765674,6.171427268766283,15.507789514691598
Vac_50,50,RZV_1d,C_GP_PHN,3.6418459362169977,3.6177369772087116,1.9901985141862524,5.281688616239606
Vac_50,50,RZV_1d,C_GP,14.405551184958666,14.32175700313707,8.144727583660755,20.694432937541457
Vac_50,50,RZV_1d,C_Med,28.647941932885278,28.50798092633167,15.72085105583934,41.634611391970445
Vac_50,50,RZV_1d,C_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,C_VacRZV,85,85,85,85
Vac_50,50,RZV_1d,C_Vac,85,85,85,85
Vac_50,50,RZV_1d,C_All,113.64794193288527,113.50798092633167,100.72085105583933,126.63461139197044
Vac_50,50,RZV_1d,C_Hosp_d,14.242390747926612,14.211242452543708,7.506392825694493,21.2193519820093
Vac_50,50,RZV_1d,C_GP_NonPHN_d,10.763705248741667,10.734938785765674,6.171427268766283,15.507789514691598
Vac_50,50,RZV_1d,C_GP_PHN_d,3.6418459362169977,3.6177369772087116,1.9901985141862524,5.281688616239606
Vac_50,50,RZV_1d,C_GP_d,14.405551184958666,14.32175700313707,8.144727583660755,20.694432937541457
Vac_50,50,RZV_1d,C_Med_d,28.647941932885278,28.50798092633167,15.72085105583934,41.634611391970445
Vac_50,50,RZV_1d,C_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,C_VacRZV_d,85,85,85,85
Vac_50,50,RZV_1d,C_Vac_d,85,85,85,85
Vac_50,50,RZV_1d,C_All_d,113.64794193288527,113.50798092633167,100.72085105583933,126.63461139197044
Vac_50,50,RZV_1d,N_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,N_VacRZV,1,1,1,1
Vac_50,50,RZV_1d,N_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,N_VacRZV_d,1,1,1,1
Vac_50,50,RZV_2d,N0,1,1,1,1
Vac_50,50,RZV_2d,Year0,2024,2024,2024,2024
Vac_50,50,RZV_2d,Year_Life,33.8116029903699,33.811601904087894,33.81139870414094,33.81182030786193
Vac_50,50,RZV_2d,Year_Immunised,22.375982412079743,22.409743330276953,16.682801198862446,27.933396520721686
Vac_50,50,RZV_2d,Risk_HZ,0.08956454295807885,0.08913373502719099,0.04512156091069881,0.13398157698625004
Vac_50,50,RZV_2d,Risk_Hosp,0.0032523573396968947,0.003260432814950468,0.001561281237676055,0.004892592330887807
Vac_50,50,RZV_2d,Risk_PHN,0.006358408142547058,0.0063480438392040355,0.003122801808550483,0.009523951095600454
Vac_50,50,RZV_2d,Risk_Death,6.648131632068896e-5,6.679544971118669e-5,3.220492426966585e-5,9.740411867701695e-5
Vac_50,50,RZV_2d,Q_Life,26.50901106610246,26.5090105016197,26.508870611466175,26.50916060638209
Vac_50,50,RZV_2d,Q_HZ,-0.012216182795955967,-0.01215655416646565,-0.018600825288332727,-0.006114195483834481
Vac_50,50,RZV_2d,Q_HZ_Norm,-0.004252521231930244,-0.00421525512148431,-0.006452556656950041,-0.0021665821486389434
Vac_50,50,RZV_2d,Q_All,26.479565055898497,26.479631097768504,26.473060228646897,26.485803044277098
Vac_50,50,RZV_2d,Q_HZ_d,-0.012216182795955967,-0.01215655416646565,-0.018600825288332727,-0.006114195483834481
Vac_50,50,RZV_2d,Q_HZ_Norm_d,-0.004252521231930244,-0.00421525512148431,-0.006452556656950041,-0.0021665821486389434
Vac_50,50,RZV_2d,Q_Life_d,26.50901106610246,26.5090105016197,26.508870611466175,26.50916060638209
Vac_50,50,RZV_2d,Q_All_d,26.496794883306503,26.49686112825546,26.49028807684662,26.503034849620335
Vac_50,50,RZV_2d,C_Hosp,13.802948726739219,13.84105532600596,6.497186130232119,20.9462284687121
Vac_50,50,RZV_2d,C_GP_NonPHN,10.216443370251866,10.178447476351469,5.145031486359974,15.375625194707272
