Age0,Arm,Pars,Direction,Thres20,Thres30,Thres20_0,Thres30_0
85,RZV_2d,PHN,Q025,106.59158459829632,152.55137467334603,106.83894624198422,152.7987363170339
85,RZV_2d,PHN,Q975,107.14645238870993,153.10624246375963,106.83894624198422,152.7987363170339
85,RZV_2d,Mor,Q025,106.24103913024186,151.90173713312916,106.83894624198422,152.7987363170339
85,RZV_2d,Mor,Q975,107.55830094660458,153.87793617586624,106.83894624198422,152.7987363170339
85,RZV_2d,Q_HZ,Q025,94.74755862316199,134.66165488880057,106.83894624198422,152.7987363170339
85,RZV_2d,Q_HZ,Q975,122.00315767872651,175.54505347214732,106.83894624198422,152.7987363170339
85,RZV_2d,C_GP_NonPHN,Q025,106.80315115613229,152.76294123118197,106.83894624198422,152.7987363170339
85,RZV_2d,C_GP_NonPHN,Q975,106.8754445832692,152.83523465831888,106.83894624198422,152.7987363170339
85,RZV_2d,C_GP_PHN,Q025,106.75926077018954,152.71905084523922,106.83894624198422,152.7987363170339
85,RZV_2d,C_GP_PHN,Q975,106.91672301008097,152.87651308513068,106.83894624198422,152.7987363170339
85,RZV_2d,C_Hosp,Q025,106.21201639692312,152.17180647197281,106.83894624198422,152.7987363170339
85,RZV_2d,C_Hosp,Q975,107.49173652648206,153.45152660153175,106.83894624198422,152.7987363170339
90,RZV_2d,VE,Q025,70.21319084553546,99.83899574649669,77.71486437043542,110.50168006553821
90,RZV_2d,VE,Q975,82.10333423876799,116.73431563627341,77.71486437043542,110.50168006553821
90,RZV_2d,Inc,Q025,71.59164165076798,101.81174575377057,77.71486437043542,110.50168006553821
90,RZV_2d,Inc,Q975,84.35406858980735,119.923625208798,77.71486437043542,110.50168006553821
90,RZV_2d,Hosp,Q025,74.14783052838148,106.93464622348426,77.71486437043542,110.50168006553821
90,RZV_2d,Hosp,Q975,83.21325146659578,116.00006716169855,77.71486437043542,110.50168006553821
90,RZV_2d,PHN,Q025,77.53548655840281,110.3223022535056,77.71486437043542,110.50168006553821
90,RZV_2d,PHN,Q975,77.94885109548436,110.73566679058715,77.71486437043542,110.50168006553821
90,RZV_2d,Mor,Q025,77.29582005557745,109.87301380252956,77.71486437043542,110.50168006553821
90,RZV_2d,Mor,Q975,78.25509731970932,111.31215814017433,77.71486437043542,110.50168006553821
90,RZV_2d,Q_HZ,Q025,68.12431951244183,96.11586277854781,77.71486437043542,110.50168006553821
90,RZV_2d,Q_HZ,Q975,89.94202276783305,128.84241766163464,77.71486437043542,110.50168006553821
90,RZV_2d,C_GP_NonPHN,Q025,77.69061903637612,110.47743473147891,77.71486437043542,110.50168006553821
90,RZV_2d,C_GP_NonPHN,Q975,77.73958604538056,110.52640174048335,77.71486437043542,110.50168006553821
90,RZV_2d,C_GP_PHN,Q025,77.66402855707145,110.45084425217424,77.71486437043542,110.50168006553821
90,RZV_2d,C_GP_PHN,Q975,77.76448251509808,110.55129821020087,77.71486437043542,110.50168006553821
90,RZV_2d,C_Hosp,Q025,77.13335317411247,109.92016886921526,77.71486437043542,110.50168006553821
90,RZV_2d,C_Hosp,Q975,78.33755776978077,111.12437346488356,77.71486437043542,110.50168006553821
95,RZV_2d,VE,Q025,45.90742499943755,65.02554200808719,50.33951397619944,71.30349318302002
95,RZV_2d,VE,Q975,52.508884189386876,74.37575188598072,50.33951397619944,71.30349318302002
95,RZV_2d,Inc,Q025,46.33731092622092,65.64138789327141,50.33951397619944,71.30349318302002
95,RZV_2d,Inc,Q975,54.714217424854084,77.49263257669918,50.33951397619944,71.30349318302002
95,RZV_2d,Hosp,Q025,47.711994967221734,68.67597417404231,50.33951397619944,71.30349318302002
95,RZV_2d,Hosp,Q975,54.25574470810487,75.21972391492545,50.33951397619944,71.30349318302002
95,RZV_2d,PHN,Q025,50.20893149610297,71.17291070292355,50.33951397619944,71.30349318302002
95,RZV_2d,PHN,Q975,50.52204936864269,71.48602857546327,50.33951397619944,71.30349318302002
95,RZV_2d,Mor,Q025,50.17953971531874,71.06349556921299,50.33951397619944,71.30349318302002
95,RZV_2d,Mor,Q975,50.54575594049595,71.61290282831914,50.33951397619944,71.30349318302002
95,RZV_2d,Q_HZ,Q025,43.51017784047421,61.05948897943218,50.33951397619944,71.30349318302002
95,RZV_2d,Q_HZ,Q975,59.07556568974208,84.40757075333397,50.33951397619944,71.30349318302002
95,RZV_2d,C_GP_NonPHN,Q025,50.32449107117067,71.28847027799125,50.33951397619944,71.30349318302002
95,RZV_2d,C_GP_NonPHN,Q975,50.354832031786735,71.31881123860731,50.33951397619944,71.30349318302002
95,RZV_2d,C_GP_PHN,Q025,50.31029373602206,71.27427294284264,50.33951397619944,71.30349318302002
95,RZV_2d,C_GP_PHN,Q975,50.368034304846844,71.33201351166743,50.33951397619944,71.30349318302002
95,RZV_2d,C_Hosp,Q025,49.89005561753041,70.85403482435099,50.33951397619944,71.30349318302002
95,RZV_2d,C_Hosp,Q975,50.82634386592599,71.79032307274657,50.33951397619944,71.30349318302002
