Scenario,Year,Agp,Index,A,M,L,U
Sch2d85,2018,60_80,Coverage_ZVL,0.050384022137240914,0.050384022137240914,0.050384022137240914,0.050384022137240914
Sch2d85,2018,60_80,Coverage_RZV,0,0,0,0
Sch2d85,2018,60_80,Coverage,0.050384022137240914,0.050384022137240914,0.050384022137240914,0.050384022137240914
Sch2d85,2018,60_80,IncR_HZ,0.006167895687072907,0.0061692823090551685,0.005991452758917975,0.006341526928927929
Sch2d85,2018,60_80,IncR_HZ_Hosp,8.701688906160188e-5,8.65527932177487e-5,7.409558780507531e-5,1.019862019107723e-4
Sch2d85,2018,60_80,IncR_HZ_PHN,3.476698008256501e-4,3.470552093844212e-4,3.215757918874082e-4,3.7650442548036014e-4
Sch2d85,2018,60_80,MorR_HZ,5.220393297820258e-9,5.219391895980689e-9,4.221508821852062e-9,6.29167644679876e-9
Sch2d85,2018,80+,Protection,0.07225996607878216,0.07219176392263278,0.06522672444221121,0.07959393756583424
Sch2d85,2018,80+,N,2768734,2768734,2768734,2768734
Sch2d85,2018,80+,N_Uptake_ZVL,0,0,0,0
Sch2d85,2018,80+,N_Uptake_RZV,0,0,0,0
Sch2d85,2018,80+,N_Covered_ZVL,0,0,0,0
Sch2d85,2018,80+,N_Covered_RZV,0,0,0,0
Sch2d85,2018,80+,N_HZ,24241.910990335076,24227.450108101177,23508.942624695926,24996.333447370198
Sch2d85,2018,80+,N_HZ_GP,22621.601579004735,22613.7664290634,21871.58342794847,23384.606973796675
Sch2d85,2018,80+,N_HZ_Hosp,1620.3094113303416,1615.7532699050307,1365.6275971165924,1899.374981842256
Sch2d85,2018,80+,N_HZ_PHN,2187.7648121760644,2185.603258254301,1973.7881999777837,2428.6755420815953
Sch2d85,2018,80+,N_HZ_PHN_GP,2043.1739614040703,2041.7958791248575,1840.0859153258675,2264.755142450004
Sch2d85,2018,80+,N_HZ_Death,0.3255441317333174,0.32586743335995116,0.2776648675519047,0.3793353810109882
Sch2d85,2018,80+,Coverage_ZVL,0,0,0,0
Sch2d85,2018,80+,Coverage_RZV,0,0,0,0
Sch2d85,2018,80+,Coverage,0,0,0,0
Sch2d85,2018,80+,IncR_HZ,0.008755594069468239,0.008750371147282901,0.008490863558830834,0.009028073280918356
Sch2d85,2018,80+,IncR_HZ_Hosp,5.852167132452382e-4,5.835711447560621e-4,4.932317792596155e-4,6.86008472407337e-4
Sch2d85,2018,80+,IncR_HZ_PHN,7.901679295216025e-4,7.893872283340694e-4,7.128847335922424e-4,8.771790797099307e-4
Sch2d85,2018,80+,MorR_HZ,1.175786954374517e-7,1.1769546419408697e-7,1.0028585900700635e-7,1.3700679841797305e-7
Sch2d85,2019,60_80,Protection,0.14055034960884802,0.14056573272919284,0.13189021489737057,0.1498180502284558
Sch2d85,2019,60_80,N,10628587,10628587,10628587,10628587
Sch2d85,2019,60_80,N_Uptake_ZVL,495251.23182359716,495251.23182359716,495251.23182359716,495251.23182359716
Sch2d85,2019,60_80,N_Uptake_RZV,0,0,0,0
Sch2d85,2019,60_80,N_Covered_ZVL,495251.23182359716,495251.23182359716,495251.23182359716,495251.23182359716
Sch2d85,2019,60_80,N_Covered_RZV,0,0,0,0
Sch2d85,2019,60_80,N_HZ,65371.091628300004,65399.073516314034,63471.8250498438,67281.72205591197
Sch2d85,2019,60_80,N_HZ_GP,64446.94625304988,64466.94632542381,62565.75537196138,66298.23570262027
Sch2d85,2019,60_80,N_HZ_Hosp,924.1453752501269,919.7149032575385,785.8504538636969,1086.2799382154392
Sch2d85,2019,60_80,N_HZ_PHN,3689.935428655088,3682.871202944588,3410.6973898079464,3992.5088797670346
Sch2d85,2019,60_80,N_HZ_PHN_GP,3630.372335778596,3623.8759835379938,3353.1603894134137,3925.8423477238607
Sch2d85,2019,60_80,N_HZ_Death,0.055184772392372336,0.05512616479343358,0.04466004471026201,0.06659124668163316
Sch2d85,2019,60_80,Coverage_ZVL,0.04659614978205449,0.04659614978205449,0.04659614978205449,0.04659614978205449
Sch2d85,2019,60_80,Coverage_RZV,0,0,0,0
Sch2d85,2019,60_80,Coverage,0.04659614978205449,0.04659614978205449,0.04659614978205449,0.04659614978205449
Sch2d85,2019,60_80,IncR_HZ,0.006150496921961499,0.0061531296226219005,0.005971802747612998,0.00633026027409965
Sch2d85,2019,60_80,IncR_HZ_Hosp,8.694903426486766e-5,8.653218939239416e-5,7.393743437991304e-5,1.0220360789401632e-4
Sch2d85,2019,60_80,IncR_HZ_PHN,3.4717083546995363e-4,3.4650619155157577e-4,3.2089847783227875e-4,3.75638725991238e-4
Sch2d85,2019,60_80,MorR_HZ,5.192108075360567e-9,5.186593927624959e-9,4.2018797710610084e-9,6.265296288362051e-9
Sch2d85,2019,80+,Protection,0.0855990119087988,0.08562665359253928,0.07603865812597885,0.09607183370034075
Sch2d85,2019,80+,N,2836964,2836964,2836964,2836964
Sch2d85,2019,80+,N_Uptake_ZVL,0,0,0,0
Sch2d85,2019,80+,N_Uptake_RZV,0,0,0,0
Sch2d85,2019,80+,N_Covered_ZVL,0,0,0,0
Sch2d85,2019,80+,N_Covered_RZV,0,0,0,0
Sch2d85,2019,80+,N_HZ,24474.131604254013,24463.373854114245,23704.664836715092,25262.719884960687
Sch2d85,2019,80+,N_HZ_GP,22830.245610310354,22822.45086677166,22055.5478562568,23642.438505958322
Sch2d85,2019,80+,N_HZ_Hosp,1643.8859939436602,1638.1410641508496,1386.3224544492566,1927.3238123205185
Sch2d85,2019,80+,N_HZ_PHN,2207.582242621706,2205.2691173589083,1992.1209416168615,2452.028194613715
Sch2d85,2019,80+,N_HZ_PHN_GP,2060.9873722831694,2058.3510888218684,1856.846498251086,2286.179466583661
Sch2d85,2019,80+,N_HZ_Death,0.32937577204154067,0.3294834453960038,0.2808509968705811,0.3841855090497284
Sch2d85,2019,80+,Coverage_ZVL,0,0,0,0
Sch2d85,2019,80+,Coverage_RZV,0,0,0,0
Sch2d85,2019,80+,Coverage,0,0,0,0
Sch2d85,2019,80+,IncR_HZ,0.00862687422337894,0.008623082229494011,0.008355645273156478,0.008904843306069688
Sch2d85,2019,80+,IncR_HZ_Hosp,5.794525393849412e-4,5.774275119990418e-4,4.88664098116598e-4,6.793613920798848e-4
Sch2d85,2019,80+,IncR_HZ_PHN,7.781495438862481e-4,7.773341915367656e-4,7.022016992872879e-4,8.643141733958255e-4
Sch2d85,2019,80+,MorR_HZ,1.1610149865896806e-7,1.1613945238501576e-7,9.89970252955558e-8,1.3542135502943585e-7
Sch2d85,2020,60_80,Protection,0.1408752341742779,0.1407303615371793,0.13156622339132668,0.15084084684669433
Sch2d85,2020,60_80,N,10805233,10805233,10805233,10805233
Sch2d85,2020,60_80,N_Uptake_ZVL,474364.9285809473,474364.9285809473,474364.9285809473,474364.9285809473
Sch2d85,2020,60_80,N_Uptake_RZV,0,0,0,0
Sch2d85,2020,60_80,N_Covered_ZVL,474364.9285809473,474364.9285809473,474364.9285809473,474364.9285809473
Sch2d85,2020,60_80,N_Covered_RZV,0,0,0,0
Sch2d85,2020,60_80,N_HZ,66480.01861021943,66505.32598399071,64524.78162058306,68482.78502937319
Sch2d85,2020,60_80,N_HZ_GP,65535.57000310866,65552.55519609287,63616.28209632641,67499.91681066749
Sch2d85,2020,60_80,N_HZ_Hosp,944.4486071107664,938.8295324450553,802.855612887654,1111.063873195417
Sch2d85,2020,60_80,N_HZ_PHN,3761.2646024865594,3756.488138918695,3477.123735115925,4067.5951544846725
Sch2d85,2020,60_80,N_HZ_PHN_GP,3700.211694080387,3694.335500546483,3420.0834395206516,4001.6103861231263
Sch2d85,2020,60_80,N_HZ_Death,0.05652079132882706,0.056452827559640296,0.04570909729698997,0.0680704092305209
Sch2d85,2020,60_80,Coverage_ZVL,0.043901406714778594,0.043901406714778594,0.043901406714778594,0.043901406714778594
Sch2d85,2020,60_80,Coverage_RZV,0,0,0,0
