Scenario,Year,Agp,Index,A,M,L,U
Sch2d85,2043,60_80,N_HZ_Hosp,522.0804873831961,512.0343547323299,359.1192787485416,728.3452990720447
Sch2d85,2043,60_80,N_HZ_PHN,1986.0703185356847,1963.056806121771,1511.8535876918452,2603.1626737901142
Sch2d85,2043,60_80,N_HZ_PHN_GP,1950.83071107111,1926.837483536966,1489.8884962994305,2550.0512663084196
Sch2d85,2043,60_80,N_HZ_Death,0.014814644887689734,0.013871226010817304,0.007096577496551618,0.028166738572317513
Sch2d85,2043,60_80,Coverage_ZVL,0,0,0,0
Sch2d85,2043,60_80,Coverage_RZV,0.05376733057706291,0.05378073580655804,0.05343971101639198,0.054036915823400665
Sch2d85,2043,60_80,Coverage,0.05376733057706291,0.05378073580655804,0.05343971101639198,0.054036915823400665
Sch2d85,2043,60_80,IncR_HZ,0.0025789847398364693,0.002571821130728176,0.002012620456718725,0.003213490154546975
Sch2d85,2043,60_80,IncR_HZ_Hosp,3.979792535237049e-5,3.903211385973424e-5,2.7375476758129464e-5,5.5521385195811025e-5
Sch2d85,2043,60_80,IncR_HZ_PHN,1.513971124985314e-4,1.496428043577781e-4,1.1524781653544359e-4,1.9843774336568063e-4
Sch2d85,2043,60_80,MorR_HZ,1.1293127125232032e-9,1.0573963798022138e-9,5.409684297543502e-10,2.14713590377503e-9
Sch2d85,2043,80+,Protection,0.6544207870564436,0.6526902297421513,0.4970156978642037,0.7955291240261099
Sch2d85,2043,80+,N,4818512,4818512,4818511.999999999,4818512.000000001
Sch2d85,2043,80+,N_Uptake_ZVL,0,0,0,0
Sch2d85,2043,80+,N_Uptake_RZV,49888.47018036836,49756.99285260624,43459.40282716367,56224.63140098521
Sch2d85,2043,80+,N_Covered_ZVL,0,0,0,0
Sch2d85,2043,80+,N_Covered_RZV,24944.23509018418,24878.49642630312,21729.701413581835,28112.315700492603
Sch2d85,2043,80+,N_HZ,15667.248317338313,15702.114567494422,9240.680859551552,23061.706681281055
Sch2d85,2043,80+,N_HZ_GP,14589.416101803281,14679.244239911523,8653.258393438771,21484.66246311786
Sch2d85,2043,80+,N_HZ_Hosp,1077.8322155350324,1051.66364934647,656.1318981745484,1634.7379448461134
Sch2d85,2043,80+,N_HZ_PHN,1410.6256718030534,1393.4457734672508,846.9994564267428,2074.2992183578476
Sch2d85,2043,80+,N_HZ_PHN_GP,1314.704954287404,1301.4570447946548,774.6362575485845,1937.999064304804
Sch2d85,2043,80+,N_HZ_Death,0.08976141882502832,0.08429371208708097,0.035090628039862716,0.1828327352739228
Sch2d85,2043,80+,Coverage_ZVL,0,0,0,0
Sch2d85,2043,80+,Coverage_RZV,0.005176750642145163,0.005163107703436895,0.004509628992017005,0.005834231750484923
Sch2d85,2043,80+,Coverage,0.005176750642145163,0.005163107703436895,0.004509628992017005,0.005834231750484923
Sch2d85,2043,80+,IncR_HZ,0.0032514702292612977,0.0032587061249394877,0.0019177457396705774,0.004786063971881994
Sch2d85,2043,80+,IncR_HZ_Hosp,2.2368569706478523e-4,2.182548573805502e-4,1.3616898705960434e-4,3.392619847882735e-4
Sch2d85,2043,80+,IncR_HZ_PHN,2.927513040961719e-4,2.8918590914939104e-4,1.7578029408803854e-4,4.3048543167638635e-4
Sch2d85,2043,80+,MorR_HZ,1.8628451859210543e-8,1.7493722561463163e-8,7.282461481856373e-9,3.7943816529651224e-8
Sch2d85,2044,60_80,Protection,0.6453389372903947,0.647615819929136,0.560191787055804,0.7148143789901826
Sch2d85,2044,60_80,N,13089764,13089764,13089763.999999998,13089764.000000002
Sch2d85,2044,60_80,N_Uptake_ZVL,0,0,0,0
Sch2d85,2044,60_80,N_Uptake_RZV,1393768.8643096488,1394048.6051172595,1385399.1828562974,1400825.4681334
Sch2d85,2044,60_80,N_Covered_ZVL,0,0,0,0
Sch2d85,2044,60_80,N_Covered_RZV,696884.4321548244,697024.3025586298,692699.5914281487,700412.7340667
Sch2d85,2044,60_80,N_HZ,33780.138360875506,33690.371398049836,26191.458212913265,42316.50969824239
Sch2d85,2044,60_80,N_HZ_GP,33258.91940786128,33162.78013627925,25842.064991693922,41630.94495184428
Sch2d85,2044,60_80,N_HZ_Hosp,521.2189530142236,509.653321518148,353.4414732980025,732.3342171049912
Sch2d85,2044,60_80,N_HZ_PHN,1981.81094370837,1963.2291788372215,1499.3864172005303,2609.219675523155
Sch2d85,2044,60_80,N_HZ_PHN_GP,1946.612070435108,1926.5818442287723,1473.7896410872065,2558.5862122577714
Sch2d85,2044,60_80,N_HZ_Death,0.014859459651495703,0.013877512044720925,0.006990200955929151,0.02877034746934359
Sch2d85,2044,60_80,Coverage_ZVL,0,0,0,0
Sch2d85,2044,60_80,Coverage_RZV,0.05323888437979664,0.05324956985921441,0.05291918108135094,0.05350843102035301
Sch2d85,2044,60_80,Coverage,0.05323888437979664,0.05324956985921441,0.05291918108135094,0.05350843102035301
Sch2d85,2044,60_80,IncR_HZ,0.0025806529713504004,0.002573795172934351,0.0020009114154321854,0.0032327939371742977
Sch2d85,2044,60_80,IncR_HZ_Hosp,3.9818819729234514e-5,3.8935256702729554e-5,2.7001363301737338e-5,5.594709095633743e-5
Sch2d85,2044,60_80,IncR_HZ_PHN,1.5140157941032168e-4,1.4998201486575473e-4,1.1454648206037408e-4,1.9933282796566498e-4
Sch2d85,2044,60_80,MorR_HZ,1.135196910463451e-9,1.0601804619793697e-9,5.340203960842342e-10,2.197927133701081e-9
Sch2d85,2044,80+,Protection,0.6525734555687763,0.6506882326150847,0.49011164853033845,0.8003343597102255
Sch2d85,2044,80+,N,4948981,4948981,4948980.999999999,4948981.000000001
Sch2d85,2044,80+,N_Uptake_ZVL,0,0,0,0
Sch2d85,2044,80+,N_Uptake_RZV,51203.69029484434,51066.715551813366,44612.23504549373,57700.34047626944
Sch2d85,2044,80+,N_Covered_ZVL,0,0,0,0
Sch2d85,2044,80+,N_Covered_RZV,25601.84514742217,25533.357775906683,22306.117522746867,28850.17023813472
Sch2d85,2044,80+,N_HZ,16186.891300770676,16236.826040622429,9336.657759768414,24064.77061778257
Sch2d85,2044,80+,N_HZ_GP,15079.411433019706,15181.479331745217,8693.734706864469,22415.188491331755
Sch2d85,2044,80+,N_HZ_Hosp,1107.4798677509684,1081.9463403883378,651.185916904234,1696.1272688951042
Sch2d85,2044,80+,N_HZ_PHN,1458.6017895292339,1445.9563467628386,839.6413601228151,2161.7196920579954
Sch2d85,2044,80+,N_HZ_PHN_GP,1359.9470887942955,1350.8497737234065,767.7794714200802,2023.38069586539
Sch2d85,2044,80+,N_HZ_Death,0.09207991338142897,0.08658033887984119,0.033034200469488795,0.19257997490912626
Sch2d85,2044,80+,Coverage_ZVL,0,0,0,0
Sch2d85,2044,80+,Coverage_RZV,0.005173154867117528,0.005159316185676745,0.004507214216976559,0.005829517276007874
Sch2d85,2044,80+,Coverage,0.005173154867117528,0.005159316185676745,0.004507214216976559,0.005829517276007874
Sch2d85,2044,80+,IncR_HZ,0.0032707523631169072,0.0032808422664428157,0.0018865818558948628,0.004862570823727666
Sch2d85,2044,80+,IncR_HZ_Hosp,2.2377937352173474e-4,2.1862002306905962e-4,1.3157979731670704e-4,3.4272252588868384e-4
Sch2d85,2044,80+,IncR_HZ_PHN,2.9472770041534486e-4,2.9217253951123245e-4,1.6965944304955208e-4,4.368009681302061e-4
Sch2d85,2044,80+,MorR_HZ,1.8605832873763098e-8,1.7494578960768124e-8,6.674949948178988e-9,3.891305602287143e-8
Sch2d85,2045,60_80,Protection,0.6442456143319168,0.6468953145030344,0.5581073124918234,0.7146802600145357
Sch2d85,2045,60_80,N,13075264,13075264,13075263.999999998,13075264.000000002
Sch2d85,2045,60_80,N_Uptake_ZVL,0,0,0,0
Sch2d85,2045,60_80,N_Uptake_RZV,1399491.7927743616,1399621.409206367,1392421.0627954116,1405934.3933999378
Sch2d85,2045,60_80,N_Covered_ZVL,0,0,0,0
Sch2d85,2045,60_80,N_Covered_RZV,699745.8963871808,699810.7046031835,696210.5313977058,702967.1966999689
Sch2d85,2045,60_80,N_HZ,33812.19997436911,33753.48213096458,26110.584917503475,42563.879862220114
Sch2d85,2045,60_80,N_HZ_GP,33291.26436892662,33233.235452225344,25762.521715932493,41877.21813495933
Sch2d85,2045,60_80,N_HZ_Hosp,520.9356054424918,507.8149559511007,352.04256725620064,734.9933213530363
Sch2d85,2045,60_80,N_HZ_PHN,1981.3319260010626,1960.3296815509168,1487.0778479666888,2622.048587121059
Sch2d85,2045,60_80,N_HZ_PHN_GP,1946.150638971282,1923.8006858865015,1462.1413292427494,2572.869036910079
Sch2d85,2045,60_80,N_HZ_Death,0.014956603104347892,0.013934233786513615,0.0068925986285389125,0.02943434661090633
Sch2d85,2045,60_80,Coverage_ZVL,0,0,0,0
Sch2d85,2045,60_80,Coverage_RZV,0.053516770016053275,0.053521726567294065,0.05324638427168322,0.05376313600245235
Sch2d85,2045,60_80,Coverage,0.053516770016053275,0.053521726567294065,0.05324638427168322,0.05376313600245235
Sch2d85,2045,60_80,IncR_HZ,0.0025859669047117607,0.0025814761469416282,0.001996945141413854,0.0032552979322039008
Sch2d85,2045,60_80,IncR_HZ_Hosp,3.984130687093521e-5,3.883783577533124e-5,2.6924318106020697e-5,5.6212503346244964e-5
Sch2d85,2045,60_80,IncR_HZ_PHN,1.515328429315892e-4,1.4992658515735642e-4,1.1373214705008546e-4,2.005350398371351e-4
Sch2d85,2045,60_80,MorR_HZ,1.1438853628001615e-9,1.0656942595203902e-9,5.271479511648034e-10,2.2511474040528997e-09
Sch2d85,2045,80+,Protection,0.6506992950003764,0.6497398289587255,0.48401287521565173,0.803404612290933
Sch2d85,2045,80+,N,5080270,5080270,5080269.999999999,5080270.000000001
Sch2d85,2045,80+,N_Uptake_ZVL,0,0,0,0
Sch2d85,2045,80+,N_Uptake_RZV,52101.781503412065,51957.679572705914,45410.83290255909,58697.56125811168
Sch2d85,2045,80+,N_Covered_ZVL,0,0,0,0
Sch2d85,2045,80+,N_Covered_RZV,26050.890751706032,25978.839786352957,22705.416451279543,29348.78062905584
Sch2d85,2045,80+,N_HZ,16714.289795799952,16802.536222423667,9467.079261618015,25004.965529818313
Sch2d85,2045,80+,N_HZ_GP,15574.58790043569,15641.039883645142,8764.927464513601,23302.102163077347
Sch2d85,2045,80+,N_HZ_Hosp,1139.7018953642623,1119.7835449158924,644.8652203537232,1756.0382405531716
Sch2d85,2045,80+,N_HZ_PHN,1507.300825345016,1496.7766108997746,841.0329633135892,2250.344254226901
Sch2d85,2045,80+,N_HZ_PHN_GP,1405.674477532084,1395.808962455646,778.590412356578,2102.482876712646
Sch2d85,2045,80+,N_HZ_Death,0.095070512012726,0.08917000715836641,0.031748132625451536,0.20329899450747524
Sch2d85,2045,80+,Coverage_ZVL,0,0,0,0
Sch2d85,2045,80+,Coverage_RZV,0.0051278555572255085,0.005113673050123902,0.004469332624305313,0.005777011975555599
Sch2d85,2045,80+,Coverage,0.0051278555572255085,0.005113673050123902,0.004469332624305313,0.005777011975555599
Sch2d85,2045,80+,IncR_HZ,0.003290039662419508,0.0033074100830120584,0.0018634992355953549,0.004921975707948261
Sch2d85,2045,80+,IncR_HZ_Hosp,2.2433884328279053e-4,2.2041811654024146e-4,1.269352259532905e-4,3.456584473961368e-4
Sch2d85,2045,80+,IncR_HZ_PHN,2.9669699156639626e-4,2.9462540591342084e-4,1.6554887108629845e-4,4.429576093843242e-4
Sch2d85,2045,80+,MorR_HZ,1.8713673094683156e-8,1.7552218121943595e-8,6.24930025873655e-9,4.001736020083091e-8
Sch2d85,2046,60_80,Protection,0.6429349606744691,0.6456654016242009,0.555618004390085,0.7147059221915245
Sch2d85,2046,60_80,N,13069205,13069205,13069204.999999998,13069205.000000002
Sch2d85,2046,60_80,N_Uptake_ZVL,0,0,0,0
Sch2d85,2046,60_80,N_Uptake_RZV,1394916.8893468839,1395079.2884343243,1387777.629114474,1401613.0500700534
Sch2d85,2046,60_80,N_Covered_ZVL,0,0,0,0
