Scenario,Baseline,Year,Agp,Index,A,M,L,U
Sch,Sch,2028,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2028,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2029,All,dN_HZ,0,0,0,0
Sch,Sch,2029,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2029,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2029,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2029,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2029,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2030,All,dN_HZ,0,0,0,0
Sch,Sch,2030,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2030,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2030,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2030,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2030,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2031,All,dN_HZ,0,0,0,0
Sch,Sch,2031,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2031,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2031,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2031,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2031,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2032,All,dN_HZ,0,0,0,0
Sch,Sch,2032,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2032,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2032,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2032,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2032,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2033,All,dN_HZ,0,0,0,0
Sch,Sch,2033,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2033,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2033,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2033,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2033,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2034,All,dN_HZ,0,0,0,0
Sch,Sch,2034,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2034,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2034,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2034,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2034,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2035,All,dN_HZ,0,0,0,0
Sch,Sch,2035,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2035,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2035,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2035,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2035,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2036,All,dN_HZ,0,0,0,0
Sch,Sch,2036,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2036,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2036,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2036,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2036,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2037,All,dN_HZ,0,0,0,0
Sch,Sch,2037,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2037,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2037,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2037,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2037,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2038,All,dN_HZ,0,0,0,0
Sch,Sch,2038,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2038,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2038,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2038,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2038,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2039,All,dN_HZ,0,0,0,0
Sch,Sch,2039,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2039,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2039,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2039,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2039,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2040,All,dN_HZ,0,0,0,0
Sch,Sch,2040,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2040,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2040,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2040,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2040,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2041,All,dN_HZ,0,0,0,0
Sch,Sch,2041,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2041,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2041,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2041,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2041,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2042,All,dN_HZ,0,0,0,0
Sch,Sch,2042,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2042,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2042,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2042,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2042,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2043,All,dN_HZ,0,0,0,0
Sch,Sch,2043,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2043,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2043,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2043,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2043,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2044,All,dN_HZ,0,0,0,0
Sch,Sch,2044,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2044,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2044,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2044,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2044,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2045,All,dN_HZ,0,0,0,0
Sch,Sch,2045,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2045,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2045,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2045,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2045,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2046,All,dN_HZ,0,0,0,0
Sch,Sch,2046,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2046,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2046,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2046,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2046,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2047,All,dN_HZ,0,0,0,0
Sch,Sch,2047,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2047,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2047,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2047,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2047,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2048,All,dN_HZ,0,0,0,0
Sch,Sch,2048,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2048,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2048,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2048,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2048,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2049,All,dN_HZ,0,0,0,0
Sch,Sch,2049,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2049,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2049,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2049,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2049,All,Avt_Mor,0,0,-0,-0
Sch,Sch,2050,All,dN_HZ,0,0,0,0
Sch,Sch,2050,All,dN_HZ_Death,0,0,0,0
Sch,Sch,2050,All,PAF_Inc,0,0,-0,-0
Sch,Sch,2050,All,PAF_Mor,0,0,-0,-0
Sch,Sch,2050,All,Avt_Inc,0,0,-0,-0
Sch,Sch,2050,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2013,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2013,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2013,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2013,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2013,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2013,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2014,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2014,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2014,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2014,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2014,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2014,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2015,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2015,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2015,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2015,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2015,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2015,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2016,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2016,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2016,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2016,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2016,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2016,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2017,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2017,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2017,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2017,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2017,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2017,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2018,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2018,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2018,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2018,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2018,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2018,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2019,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2019,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2019,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2019,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2019,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2019,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2020,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2020,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2020,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2020,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2020,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2020,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2021,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2021,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2021,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2021,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2021,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2021,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2022,All,dN_HZ,0,0,0,0
Sch1d85,Sch,2022,All,dN_HZ_Death,0,0,0,0
Sch1d85,Sch,2022,All,PAF_Inc,0,0,-0,-0
Sch1d85,Sch,2022,All,PAF_Mor,0,0,-0,-0
Sch1d85,Sch,2022,All,Avt_Inc,0,0,-0,-0
Sch1d85,Sch,2022,All,Avt_Mor,0,0,-0,-0
Sch1d85,Sch,2023,All,dN_HZ,-1458.3724407072282,-1460.5991814144363,-2089.610176511245,-734.9458915158331
Sch1d85,Sch,2023,All,dN_HZ_Death,-0.014642717180624237,-0.014847925593192729,-0.021033329707876514,-0.00813700026990029
Sch1d85,Sch,2023,All,PAF_Inc,0.015161255470924544,0.015392241774281178,0.007587035118107888,0.021946107877190115
Sch1d85,Sch,2023,All,PAF_Mor,0.03801241010547677,0.0386186634532088,0.020889550668631244,0.052455152612986534
Sch1d85,Sch,2023,All,Avt_Inc,0.0014617172548808293,0.0014790698109965706,7.317119262934739e-4,0.002108569539561623
Sch1d85,Sch,2023,All,Avt_Mor,0.0034710122684368325,0.003524677156415271,0.001968677444423626,0.0048578146892897765
Sch1d85,Sch,2024,All,dN_HZ,-2759.6126887910996,-2760.9462130623724,-3935.8305186173793,-1469.5865850825573
Sch1d85,Sch,2024,All,dN_HZ_Death,-0.02950999024090982,-0.02991432238032704,-0.04172478788656827,-0.017379899728895646
Sch1d85,Sch,2024,All,PAF_Inc,0.028806287867389643,0.029211955461633184,0.015098139008165942,0.04136579729867988
Sch1d85,Sch,2024,All,PAF_Mor,0.07602696555663421,0.07729078675517251,0.04353652165595212,0.10285955213802243
Sch1d85,Sch,2024,All,Avt_Inc,0.003857211978749286,0.0038966129505459573,0.0020008741001809067,0.005519228065693736
Sch1d85,Sch,2024,All,Avt_Mor,0.00958374804522303,0.009712500688486399,0.0056266522682935395,0.013114499954379652
Sch1d85,Sch,2025,All,dN_HZ,-3878.7240728706615,-3889.867362091507,-5504.2374004768935,-2191.317713669202
Sch1d85,Sch,2025,All,dN_HZ_Death,-0.04467981316878622,-0.045018383147843594,-0.061759383057730474,-0.027096867676393074
Sch1d85,Sch,2025,All,PAF_Inc,0.0408528852860663,0.04096493701522153,0.022297504612640795,0.05849973713733325
Sch1d85,Sch,2025,All,PAF_Mor,0.11423131783328837,0.11658269286972048,0.06930845405430784,0.15158264043858558
Sch1d85,Sch,2025,All,Avt_Inc,0.006812552194169974,0.006869151889506873,0.0036653258112655245,0.009681065131251044
Sch1d85,Sch,2025,All,Avt_Mor,0.01777123385819033,0.01813745251859314,0.010717441761701833,0.024116395999467872
Sch1d85,Sch,2026,All,dN_HZ,-4864.33167809228,-4867.222616071995,-6860.631613105422,-2831.1896434549226
Sch1d85,Sch,2026,All,dN_HZ_Death,-0.06058208982572694,-0.06070634162906938,-0.08240592583413028,-0.03745148703237867
Sch1d85,Sch,2026,All,PAF_Inc,0.052026066369915094,0.05220867716535905,0.029121317350954568,0.07507767648401766
Sch1d85,Sch,2026,All,PAF_Mor,0.1538415110128578,0.15561817946711956,0.095419614949476,0.20377949789240282
Sch1d85,Sch,2026,All,Avt_Inc,0.010109779283266725,0.010211365677473386,0.005603425047413457,0.014301003269138734
Sch1d85,Sch,2026,All,Avt_Mor,0.027705018618484564,0.028215533276440663,0.016946186950855282,0.037486108218742084
Sch1d85,Sch,2027,All,dN_HZ,-5915.04467098289,-5940.9381992902345,-8280.242960926536,-3427.5417285183917
Sch1d85,Sch,2027,All,dN_HZ_Death,-0.07845350339769902,-0.07810396107505582,-0.10561571033989726,-0.04844083373048111
Sch1d85,Sch,2027,All,PAF_Inc,0.06458666634180948,0.06508212511907528,0.03656330722164489,0.09255496096584893
Sch1d85,Sch,2027,All,PAF_Mor,0.19815959508836148,0.20087823120351225,0.12273147736964896,0.26104895376766696
Sch1d85,Sch,2027,All,Avt_Inc,0.013741465248697028,0.013839353424816674,0.007783887646936754,0.019436049372370666
Sch1d85,Sch,2027,All,Avt_Mor,0.03935810659758622,0.03986553972236559,0.02431134727946357,0.052945729287561985
Sch1d85,Sch,2028,All,dN_HZ,-6804.549782097209,-6826.676160016425,-9468.649741409365,-3963.800356073893
Sch1d85,Sch,2028,All,dN_HZ_Death,-0.09729009765369968,-0.09677556902475928,-0.1302352204897951,-0.06023709293959523
Sch1d85,Sch,2028,All,PAF_Inc,0.07522678726660824,0.0761763534685378,0.04203875789568942,0.10753996181753489
Sch1d85,Sch,2028,All,PAF_Mor,0.24394227537216234,0.24785748893217097,0.153421237865745,0.3211678690322948
Sch1d85,Sch,2028,All,Avt_Inc,0.017539355445835878,0.017630155574855963,0.010122042179294596,0.024838774491088015
Sch1d85,Sch,2028,All,Avt_Mor,0.05253671625589234,0.052960384170397314,0.03333390947133099,0.06999972435288854
Sch1d85,Sch,2029,All,dN_HZ,-7526.417129188863,-7539.080936635037,-10455.951230034796,-4467.5364861851585
Sch1d85,Sch,2029,All,dN_HZ_Death,-0.11596100512028532,-0.11557424473071212,-0.1540755317960859,-0.07224433379381377
Sch1d85,Sch,2029,All,PAF_Inc,0.08590962513777864,0.08677923619966435,0.047169143727488386,0.12462460818864958
Sch1d85,Sch,2029,All,PAF_Mor,0.28938662473006654,0.29294611037465196,0.18316234824277747,0.38195402588177174
Sch1d85,Sch,2029,All,Avt_Inc,0.021398186150417418,0.0215244688996422,0.012467799118535133,0.030331796769009038
Sch1d85,Sch,2029,All,Avt_Mor,0.06693093017519891,0.06797199112641353,0.04304650964647517,0.08841210044315675
Sch1d85,Sch,2030,All,dN_HZ,-8088.549545059411,-8130.19284497921,-11223.290599963926,-4750.482204702091
Sch1d85,Sch,2030,All,dN_HZ_Death,-0.13366672362585447,-0.13317545785870638,-0.17652133702976097,-0.08433589064449203
Sch1d85,Sch,2030,All,PAF_Inc,0.0958077382521485,0.09575721403352641,0.051510122743217555,0.14183662226014462
Sch1d85,Sch,2030,All,PAF_Mor,0.3327675420938982,0.3369926982588899,0.2126685258719577,0.44012387788659585
Sch1d85,Sch,2030,All,Avt_Inc,0.025235625090393746,0.025438726237760244,0.014619851676845588,0.0355974386111453
Sch1d85,Sch,2030,All,Avt_Mor,0.08219258134988981,0.08338604978243092,0.051605669437937055,0.10756361647631621
Sch1d85,Sch,2031,All,dN_HZ,-8480.758314108329,-8514.28613794715,-11759.508158849067,-4986.478649933395
Sch1d85,Sch,2031,All,dN_HZ_Death,-0.14971886952481264,-0.14831708480119937,-0.1965016106869878,-0.0953664910243966
Sch1d85,Sch,2031,All,PAF_Inc,0.10460380071198977,0.10428283946332875,0.05509416608119183,0.15853483055748016
Sch1d85,Sch,2031,All,PAF_Mor,0.3727173764343566,0.3741362762713403,0.2391813627544053,0.49989248954703774
Sch1d85,Sch,2031,All,Avt_Inc,0.02897970096986646,0.029216168426370037,0.016695692649575263,0.04069742179237771
Sch1d85,Sch,2031,All,Avt_Mor,0.09796307444386368,0.09978321406842336,0.060552253264977325,0.12721366019267366
Sch1d85,Sch,2032,All,dN_HZ,-8693.90441235323,-8696.877961791317,-11998.158871618549,-5178.723168901314
Sch1d85,Sch,2032,All,dN_HZ_Death,-0.16317131371375307,-0.16014503062513277,-0.2154609931426734,-0.10486348273836109
Sch1d85,Sch,2032,All,PAF_Inc,0.11224607223164533,0.11125222538379317,0.057990667158140434,0.1726504891688755
Sch1d85,Sch,2032,All,PAF_Mor,0.40788257431779545,0.40842426170223645,0.2626418060869829,0.5544543797282472
Sch1d85,Sch,2032,All,Avt_Inc,0.032568735195402695,0.03279801201895077,0.01866014642397778,0.045720080375465356
Sch1d85,Sch,2032,All,Avt_Mor,0.11385426585872165,0.11593893262579219,0.07097521188984598,0.14726648470644235
Sch1d85,Sch,2033,All,dN_HZ,-8394.789176643932,-8381.3150966674,-11593.35905208023,-5121.832979557224
Sch1d85,Sch,2033,All,dN_HZ_Death,-0.17041816062893442,-0.1672978190462974,-0.22674408858302125,-0.11078868248809329
Sch1d85,Sch,2033,All,PAF_Inc,0.11195237122449188,0.10983174881023242,0.05773738059409512,0.17754628860878752
Sch1d85,Sch,2033,All,PAF_Mor,0.4299064300403838,0.4293635706085541,0.27789322310021913,0.5886475502601833
Sch1d85,Sch,2033,All,Avt_Inc,0.03574659452596445,0.035956162012392164,0.020365787559902388,0.05048043128661016
Sch1d85,Sch,2033,All,Avt_Mor,0.1291318350223445,0.13167466339643075,0.08110537164944104,0.16714778365956928
Sch1d85,Sch,2034,All,dN_HZ,-7967.415035274161,-7915.825127989061,-11106.519334725086,-4961.627428768004
Sch1d85,Sch,2034,All,dN_HZ_Death,-0.173358158883014,-0.17034120021878538,-0.23125328904789427,-0.11369741688540123
Sch1d85,Sch,2034,All,PAF_Inc,0.10968217556472355,0.10686541121737522,0.05646738764056182,0.1799479813896381
Sch1d85,Sch,2034,All,PAF_Mor,0.44476250914455756,0.44253747677973543,0.28744265521303,0.6160274930277396
Sch1d85,Sch,2034,All,Avt_Inc,0.03850427097984131,0.03870114403878609,0.02181779917331798,0.05488585208038899
Sch1d85,Sch,2034,All,Avt_Mor,0.14344832353883719,0.1454961918611197,0.09065651574993586,0.18548777944693112
Sch1d85,Sch,2035,All,dN_HZ,-7452.58623151346,-7357.20050700655,-10445.751189999828,-4725.535304019558
Sch1d85,Sch,2035,All,dN_HZ_Death,-0.17239672247848922,-0.16997956974356482,-0.22927143466530056,-0.11467470189603145
Sch1d85,Sch,2035,All,PAF_Inc,0.10568034361130065,0.10197857941351751,0.05433032643822397,0.17672188485602366
Sch1d85,Sch,2035,All,PAF_Mor,0.4531490010456598,0.45010123259248713,0.29152977790119555,0.6334852034576949
Sch1d85,Sch,2035,All,Avt_Inc,0.04084876316334826,0.04097989223126531,0.023012342142786135,0.058746435890663015
Sch1d85,Sch,2035,All,Avt_Mor,0.15657195739209578,0.15804157815317452,0.09944985339045721,0.20343998302743227
Sch1d85,Sch,2036,All,dN_HZ,-6884.653483517292,-6822.629480353997,-9707.609965017746,-4446.671809830795
Sch1d85,Sch,2036,All,dN_HZ_Death,-0.16775046075463274,-0.1650787933239063,-0.224218908409416,-0.11448588958323846
Sch1d85,Sch,2036,All,PAF_Inc,0.10039556700037029,0.09687285435372403,0.05165748369104269,0.16982979575089988
