Scenario,Baseline,Year,Agp,Index,A,M,L,U
Sch,Stay,2027,All,dN_HZ,-11159.128558582934,-11193.67375344831,-15164.859124945324,-6844.369128504925
Sch,Stay,2027,All,dN_HZ_Death,-0.015909575661801095,-0.015909720956989004,-0.02414936182363723,-0.007576630965049066
Sch,Stay,2027,All,PAF_Inc,0.1290849139217895,0.1294405300370662,0.0790261887669557,0.17480898409372617
Sch,Stay,2027,All,PAF_Mor,0.038907207209734056,0.03889972913930091,0.018267409409182648,0.06021371720720974
Sch,Stay,2027,All,Avt_Inc,0.020002942093166064,0.020205103081753564,0.01085943449603608,0.027709248353859215
Sch,Stay,2027,All,Avt_Mor,0.006227626655744444,0.0062529546338906256,0.002317385849630819,0.009975480526500932
Sch,Stay,2028,All,dN_HZ,-13273.920525433012,-13261.998477933405,-18115.36484541678,-8139.557973611969
Sch,Stay,2028,All,dN_HZ_Death,-0.021195087425306233,-0.02129137568327205,-0.03218055719068695,-0.010428229557277556
Sch,Stay,2028,All,PAF_Inc,0.15892441322449619,0.15880431159249309,0.0976644303311359,0.21787992716379623
Sch,Stay,2028,All,PAF_Mor,0.05073110768394932,0.05068574919078806,0.024498028316671784,0.07732611848448827
Sch,Stay,2028,All,Avt_Inc,0.02804042226445757,0.028271859010178674,0.01610314516101303,0.03850477031016229
Sch,Stay,2028,All,Avt_Mor,0.00921766707716994,0.009203225523796016,0.003941271912211807,0.014400928291720894
Sch,Stay,2029,All,dN_HZ,-13395.914002361293,-13356.16224151921,-19003.43364829245,-7858.691344192586
Sch,Stay,2029,All,dN_HZ_Death,-0.02634317227126317,-0.02637291009925266,-0.040229930070321294,-0.012074205678907124
Sch,Stay,2029,All,PAF_Inc,0.16655508851885692,0.16670459275551167,0.09750106347052646,0.23583513713510323
Sch,Stay,2029,All,PAF_Mor,0.0616240752945067,0.06169164964366264,0.028137851174077726,0.0948369638069403
Sch,Stay,2029,All,Avt_Inc,0.03534989730898945,0.0354432649268092,0.02060542622198406,0.0488990170841679
Sch,Stay,2029,All,Avt_Mor,0.012586814602514367,0.01257364481618396,0.0056683395298938455,0.019527366618921363
Sch,Stay,2030,All,dN_HZ,-13167.449543723305,-13106.210149213053,-19469.652498689946,-6919.573618188777
Sch,Stay,2030,All,dN_HZ_Death,-0.032259406188635,-0.03216917201909583,-0.05044305379305556,-0.013953228292331827
Sch,Stay,2030,All,PAF_Inc,0.1706431867095518,0.17029646173721608,0.08953065250653444,0.2518864541331413
Sch,Stay,2030,All,PAF_Mor,0.07367752482649773,0.07404850199468732,0.03085906070883059,0.11449248999070004
Sch,Stay,2030,All,Avt_Inc,0.04186906386344299,0.041824370795425274,0.02399247627288068,0.05863974313120672
Sch,Stay,2030,All,Avt_Mor,0.016358864283770803,0.01631701311493318,0.007487569843784803,0.025224906668746914
Sch,Stay,2031,All,dN_HZ,-12591.737125475816,-12515.343242680658,-19609.653244311638,-5624.596770535072
Sch,Stay,2031,All,dN_HZ_Death,-0.0389485140795326,-0.038940486192460294,-0.06182271388503088,-0.015460912990789631
Sch,Stay,2031,All,PAF_Inc,0.1708665710620843,0.17009683016768468,0.07612684260100326,0.26466956975436723
Sch,Stay,2031,All,PAF_Mor,0.08675042616312888,0.0874510136541102,0.034689351360413595,0.13625614303527328
Sch,Stay,2031,All,Avt_Inc,0.047543815376359454,0.04743833169277428,0.027066694290218237,0.06745819971658593
Sch,Stay,2031,All,Avt_Mor,0.0205480272006384,0.02048026864654894,0.009300518458479658,0.03167586340059371
Sch,Stay,2032,All,dN_HZ,-11718.980654848361,-11652.27537073482,-19339.200557777003,-4203.236467954339
Sch,Stay,2032,All,dN_HZ_Death,-0.046473730542296934,-0.046713937914753006,-0.07451464134779204,-0.017040442917650733
Sch,Stay,2032,All,PAF_Inc,0.16731684457989165,0.16664232089185854,0.05968315544162205,0.27693870042356616
Sch,Stay,2032,All,PAF_Mor,0.10098723080455682,0.10162759320449816,0.037259136549410876,0.16014112697891617
Sch,Stay,2032,All,Avt_Inc,0.05235034525464746,0.05237539769525096,0.02911941090335278,0.075715941188724
Sch,Stay,2032,All,Avt_Mor,0.02517026966600874,0.025145574592444618,0.010996564633401446,0.03884817423895649
Sch,Stay,2033,All,dN_HZ,-10593.26413677669,-10499.227426682264,-18817.561990037655,-2554.3642772175476
Sch,Stay,2033,All,dN_HZ_Death,-0.054939065037176306,-0.05507183749487865,-0.08964144845205373,-0.018894981808449732
Sch,Stay,2033,All,PAF_Inc,0.15997345156308865,0.15894882852592934,0.03803987001511375,0.2858642154388911
Sch,Stay,2033,All,PAF_Mor,0.11671998122137885,0.11778873015402361,0.039750713217624,0.18817187424287463
Sch,Stay,2033,All,Avt_Inc,0.05628425657216288,0.05622552254790991,0.030065600426245537,0.08322233248252607
Sch,Stay,2033,All,Avt_Mor,0.03024965260818021,0.03032621937754341,0.012570614135930424,0.04686629526773047
Sch,Stay,2034,All,dN_HZ,-11064.070107612319,-10972.496033776551,-19835.801489893554,-2584.4210549527265
Sch,Stay,2034,All,dN_HZ_Death,-0.0669132580713442,-0.0674123661122851,-0.10898648439434237,-0.02217761362887347
Sch,Stay,2034,All,PAF_Inc,0.17279361935438337,0.17115890164541456,0.040135798457367713,0.30930493572375417
Sch,Stay,2034,All,PAF_Mor,0.13869770952607408,0.1403845793282577,0.04696062259240116,0.22412976527328402
Sch,Stay,2034,All,Avt_Inc,0.06026149404924142,0.06000397631632744,0.03075985620307305,0.09073449684324808
Sch,Stay,2034,All,Avt_Mor,0.03608294636955394,0.03628588504820386,0.014565632267796785,0.05635878645158363
Sch,Stay,2035,All,dN_HZ,-11421.526363046809,-11306.973175552677,-20651.071605416815,-2714.8646510207977
Sch,Stay,2035,All,dN_HZ_Death,-0.08014147997507838,-0.08019252534606272,-0.1312352426505582,-0.025908291107089483
Sch,Stay,2035,All,PAF_Inc,0.18490435044202533,0.18267709456265685,0.043448184114824415,0.33292409820827784
Sch,Stay,2035,All,PAF_Mor,0.1624331465972616,0.16425676959912996,0.05437678917086751,0.2613701948295208
Sch,Stay,2035,All,Avt_Inc,0.06423516054481135,0.0639567155123894,0.0315008331455051,0.09818583180928524
Sch,Stay,2035,All,Avt_Mor,0.04266890872489441,0.04288424591172118,0.016823188534049082,0.06681540100105614
Sch,Stay,2036,All,dN_HZ,-11660.877005158527,-11530.395339618248,-21218.637987799033,-2691.126119935007
Sch,Stay,2036,All,dN_HZ_Death,-0.09444969704286503,-0.09472206992005858,-0.156191764748006,-0.03044461731254388
Sch,Stay,2036,All,PAF_Inc,0.19621452072986514,0.19425668211811448,0.04607948931074687,0.35435130679868904
Sch,Stay,2036,All,PAF_Mor,0.18763773763751107,0.18960848533623847,0.062046603607550814,0.3038476272257865
Sch,Stay,2036,All,Avt_Inc,0.06816272004870304,0.06783343517571416,0.03168364730546539,0.1057529637791785
Sch,Stay,2036,All,Avt_Mor,0.049986899971652766,0.050315344371749074,0.019305020302205714,0.07877142276067368
Sch,Stay,2037,All,dN_HZ,-11769.09544010432,-11624.460794829378,-21511.094974131403,-2704.5638323947105
Sch,Stay,2037,All,dN_HZ_Death,-0.10942678120249436,-0.10975571598704714,-0.18268005177147753,-0.035098765037411
Sch,Stay,2037,All,PAF_Inc,0.20651771868581986,0.20424397143765105,0.04722013831437851,0.37638510503847616
Sch,Stay,2037,All,PAF_Mor,0.21443516528584025,0.2171852226194722,0.06992023329126877,0.3478376006882475
Sch,Stay,2037,All,Avt_Inc,0.07200136461342524,0.07153945067147688,0.03215945147997821,0.11296719571871107
Sch,Stay,2037,All,Avt_Mor,0.05799106344334941,0.058383962835629646,0.02186808093715392,0.0914889921004815
Sch,Stay,2038,All,dN_HZ,-11696.840939693597,-11517.695773075884,-21778.49101188807,-2559.645818390543
Sch,Stay,2038,All,dN_HZ_Death,-0.12459617395753854,-0.12438646755483859,-0.21157546048020856,-0.03932849723483963
Sch,Stay,2038,All,PAF_Inc,0.21490207467672182,0.21337644578097748,0.048577568256739916,0.39604337992425065
Sch,Stay,2038,All,PAF_Mor,0.24188474043176317,0.24501581680791798,0.07688150475568184,0.3956292811930636
Sch,Stay,2038,All,Avt_Inc,0.07569026630244896,0.07539318017755567,0.03249221906308705,0.12107361836909773
Sch,Stay,2038,All,Avt_Mor,0.06660091035989883,0.06717452139209668,0.024701521429928815,0.10592673665582705
Sch,Stay,2039,All,dN_HZ,-11537.675693939244,-11363.850550078721,-21762.167754320555,-2447.6186581513634
Sch,Stay,2039,All,dN_HZ_Death,-0.14006533931080997,-0.13962820822484132,-0.23925448370626295,-0.043243488895765986
Sch,Stay,2039,All,PAF_Inc,0.22291582002682644,0.21981468143228355,0.04876309968731262,0.4135589071134175
Sch,Stay,2039,All,PAF_Mor,0.27023552475377577,0.2733971918759634,0.08507140143507995,0.4424342473907801
Sch,Stay,2039,All,Avt_Inc,0.07921771346915565,0.07874583185352377,0.03330682916954725,0.12739948626253011
Sch,Stay,2039,All,Avt_Mor,0.07576090794626746,0.07641192818388773,0.027493913244097418,0.12103541710114236
Sch,Stay,2040,All,dN_HZ,-11284.681927953483,-11097.852652753601,-21441.585320182774,-2415.073086103905
Sch,Stay,2040,All,dN_HZ_Death,-0.15546947083435175,-0.15483518546060498,-0.26754365900636284,-0.04745822508756806
Sch,Stay,2040,All,PAF_Inc,0.23039341916313963,0.22723392804510303,0.05092822073447804,0.4325523585434784
Sch,Stay,2040,All,PAF_Mor,0.29887368309236545,0.3020059601452938,0.09348615863802968,0.4908389554859387
Sch,Stay,2040,All,Avt_Inc,0.0825694052730395,0.08189764675523285,0.03413366600764635,0.13365604805226852
Sch,Stay,2040,All,Avt_Mor,0.08539678306316725,0.0863343439875581,0.030617332708357668,0.13692460520061034
Sch,Stay,2041,All,dN_HZ,-10936.304462259202,-10729.170742987302,-20851.1883249242,-2421.3943987584144
Sch,Stay,2041,All,dN_HZ_Death,-0.1704077585439875,-0.1696321477293382,-0.2941576862763875,-0.05119475194578931
Sch,Stay,2041,All,PAF_Inc,0.23719798703379477,0.23289080592574143,0.05241367581137317,0.4502669364942818
Sch,Stay,2041,All,PAF_Mor,0.3270950127120222,0.32979861034872954,0.10236195638257982,0.5411107323099381
Sch,Stay,2041,All,Avt_Inc,0.08573051990989256,0.08503270647320185,0.03459500078297071,0.13931179425638807
Sch,Stay,2041,All,Avt_Mor,0.09541630890373928,0.09657129627375874,0.03347169229880719,0.15308915824000877
Sch,Stay,2042,All,dN_HZ,-10501.680879598563,-10267.478954586764,-20163.56468693257,-2437.016932103939
Sch,Stay,2042,All,dN_HZ_Death,-0.1844385720290224,-0.1826929113396949,-0.32028285282816843,-0.05547143575152614
Sch,Stay,2042,All,PAF_Inc,0.2433541787398972,0.2384282348650119,0.05589643777440494,0.461606109793096
Sch,Stay,2042,All,PAF_Mor,0.35442237623009437,0.3567717655282084,0.111193796495553,0.5878626905462757
Sch,Stay,2042,All,Avt_Inc,0.0886899073484986,0.08797083614919587,0.03517124547031598,0.14500960456686915
Sch,Stay,2042,All,Avt_Mor,0.10571359998511075,0.10676552926081365,0.036761288257631815,0.17003465653892288
Sch,Stay,2043,All,dN_HZ,-9983.10527705819,-9715.638177709152,-19215.141017537342,-2351.623335272871
Sch,Stay,2043,All,dN_HZ_Death,-0.1954300370815157,-0.19347676962365937,-0.34174359959400397,-0.0589173434223783
Sch,Stay,2043,All,PAF_Inc,0.2487704727965871,0.24257521850508384,0.05927328411460532,0.4730026830348006
Sch,Stay,2043,All,PAF_Mor,0.37727883676819,0.3785393412279976,0.1180994565522598,0.6288595679792702
Sch,Stay,2043,All,Avt_Inc,0.09143688665599488,0.09063138996793849,0.035830835288830895,0.1502587704427833
Sch,Stay,2043,All,Avt_Mor,0.11605048209907501,0.11728824805377136,0.039816459606165824,0.18737168367649124
Sch,Stay,2044,All,dN_HZ,-9362.473639109867,-9077.188241401456,-18148.38381734004,-2214.1181983164365
Sch,Stay,2044,All,dN_HZ_Death,-0.20298486635146556,-0.200727416215607,-0.3560592305703222,-0.060733624943856444
Sch,Stay,2044,All,PAF_Inc,0.25306862667146485,0.2458289416540801,0.06162524255886074,0.48574192906084257
Sch,Stay,2044,All,PAF_Mor,0.39564763118349777,0.3958593894035077,0.12291869205245963,0.6629586378136504
Sch,Stay,2044,All,Avt_Inc,0.09395404358946674,0.09297840250397088,0.03687204036135439,0.15478736077952723
Sch,Stay,2044,All,Avt_Mor,0.12620749752177662,0.1275914911470739,0.04252254438438567,0.20453699412014775
Sch,Stay,2045,All,dN_HZ,-8665.16647783178,-8371.233216058876,-16897.04715671043,-2060.690677787393
Sch,Stay,2045,All,dN_HZ_Death,-0.20708707414844954,-0.20440253250220272,-0.36623657692836264,-0.06170711856764559
Sch,Stay,2045,All,PAF_Inc,0.25630715408869964,0.2471786121388184,0.0630895872961629,0.4967330065206264
Sch,Stay,2045,All,PAF_Mor,0.4098125402710427,0.40864925214523606,0.12621634061586648,0.6907068339203888
Sch,Stay,2045,All,Avt_Inc,0.0962321474791655,0.09515990626824442,0.03738069000088398,0.15915873349365015
Sch,Stay,2045,All,Avt_Mor,0.13600382376671072,0.13691289817125646,0.045295745863417204,0.22112064603941078
Sch,Stay,2046,All,dN_HZ,-7916.45566968489,-7617.60526919039,-15465.49551221365,-1913.7988896452298
Sch,Stay,2046,All,dN_HZ_Death,-0.2076084875965237,-0.20422813429470413,-0.3699188854434409,-0.061191867283308485
Sch,Stay,2046,All,PAF_Inc,0.25862923535591936,0.2486908955082665,0.06443528981562834,0.503857936092569
Sch,Stay,2046,All,PAF_Mor,0.42026822495640254,0.41806371379336493,0.1299371202129769,0.7128832682946211
Sch,Stay,2046,All,Avt_Inc,0.09826947380340237,0.09713921404104174,0.03760380180871332,0.16358310928113828
Sch,Stay,2046,All,Avt_Mor,0.14528873913122448,0.1463410427368568,0.04808397569654798,0.23747732103106645
Sch,Stay,2047,All,dN_HZ,-7138.4917169569135,-6833.901094999459,-14030.876174353072,-1746.731481826213
Sch,Stay,2047,All,dN_HZ_Death,-0.20441940896737468,-0.2003688647336367,-0.36732523183404453,-0.0595942381089277
Sch,Stay,2047,All,PAF_Inc,0.2603844283384802,0.2496392905168543,0.06604668684548765,0.5099598221411361
Sch,Stay,2047,All,PAF_Mor,0.42797889624763047,0.42541862796099505,0.1308655270320736,0.7312292191909704
Sch,Stay,2047,All,Avt_Inc,0.1000708387782483,0.09891102136078755,0.038075427850104746,0.1675370946577075
Sch,Stay,2047,All,Avt_Mor,0.1539430080146117,0.15497296708900266,0.05055446467465776,0.25267353540642684
Sch,Stay,2048,All,dN_HZ,-6358.522423297781,-6060.836607862724,-12586.392689050774,-1578.9049226983266
Sch,Stay,2048,All,dN_HZ_Death,-0.1978608684983698,-0.19318869178892306,-0.3578268858651092,-0.056895613745163436
Sch,Stay,2048,All,PAF_Inc,0.2612549266964361,0.24949734508033944,0.06675396929322845,0.5144231518429777
Sch,Stay,2048,All,PAF_Mor,0.4330439779467015,0.42904564840894854,0.13146654258710147,0.7462948713897131
Sch,Stay,2048,All,Avt_Inc,0.10164537685805233,0.10039349822244212,0.038480799198326754,0.17070476517834196
Sch,Stay,2048,All,Avt_Mor,0.16188374404372619,0.16318631839683378,0.05286564805696926,0.2667208952407759
Sch,Stay,2049,All,dN_HZ,-5585.888126260893,-5308.541205154028,-11131.046175718124,-1396.922563081641
Sch,Stay,2049,All,dN_HZ_Death,-0.18774572346378973,-0.18279351536978072,-0.34224952991396956,-0.05320517030336587
Sch,Stay,2049,All,PAF_Inc,0.26134521316386633,0.24847638618359189,0.06731486265563262,0.5187362153129843
Sch,Stay,2049,All,PAF_Mor,0.4358942062017974,0.4310262824636355,0.13079985820467022,0.7577875149385803
Sch,Stay,2049,All,Avt_Inc,0.103003778418158,0.10146893708839462,0.03868764209907339,0.17353837083311804
Sch,Stay,2049,All,Avt_Mor,0.16904075273202068,0.1701009522743189,0.054897115593626325,0.27977769552520704
Sch,Stay,2050,All,dN_HZ,-4838.996175874695,-4576.137225981335,-9740.785221094753,-1222.6278033451097
Sch,Stay,2050,All,dN_HZ_Death,-0.17413578027491317,-0.16900202619769933,-0.3200279308222687,-0.049128306269364964
Sch,Stay,2050,All,PAF_Inc,0.26081203882312426,0.24724622536536733,0.06710835375375065,0.5213303509596304
Sch,Stay,2050,All,PAF_Mor,0.4370068066903889,0.43096012754066454,0.13054592347418598,0.7655435287822623
Sch,Stay,2050,All,Avt_Inc,0.10416049465433372,0.10252723676728016,0.038886387197261556,0.1765779601661565
Sch,Stay,2050,All,Avt_Mor,0.17536334227059708,0.1759967230036225,0.056678528671362506,0.29063033026805235
Sch1d85,Stay,2013,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2013,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2013,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2013,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2013,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2013,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2014,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2014,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2014,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2014,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2014,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2014,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2015,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2015,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2015,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2015,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2015,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2015,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2016,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2016,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2016,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2016,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2016,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2016,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2017,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2017,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2017,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2017,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2017,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2017,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2018,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2018,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2018,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2018,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2018,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2018,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2019,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2019,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2019,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2019,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2019,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2019,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2020,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2020,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2020,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2020,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2020,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2020,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2021,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2021,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2021,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2021,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2021,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2021,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2022,All,dN_HZ,0,0,0,0
Sch1d85,Stay,2022,All,dN_HZ_Death,0,0,0,0
Sch1d85,Stay,2022,All,PAF_Inc,0,0,-0,-0
Sch1d85,Stay,2022,All,PAF_Mor,0,0,-0,-0
Sch1d85,Stay,2022,All,Avt_Inc,0,0,-0,-0
Sch1d85,Stay,2022,All,Avt_Mor,0,0,-0,-0
Sch1d85,Stay,2023,All,dN_HZ,-1844.0725932136395,-1890.3599944224334,-2955.6653395835283,-452.2165612597634
Sch1d85,Stay,2023,All,dN_HZ_Death,-0.015481736730155066,-0.015622878246988131,-0.02262735173931218,-0.0073457520092437955
Sch1d85,Stay,2023,All,PAF_Inc,0.019092253729511444,0.019572396097039056,0.004633650481380261,0.03071632296883804
Sch1d85,Stay,2023,All,PAF_Mor,0.040182131544297804,0.04057123559789208,0.01934292070787924,0.05739743728815766
Sch1d85,Stay,2023,All,Avt_Inc,0.0018472152348916239,0.001898627160509739,4.4911097961268607e-4,0.00296411573209318
